"timeMillisSpent","score"
13234,"-276hard/-13479soft"
13324,"-252hard/-13542soft"
13666,"-196hard/-38646soft"
29185,"-195hard/-94259soft"
29186,"-195hard/-94243soft"
29192,"-195hard/-94236soft"
29493,"-194hard/-94533soft"
29494,"-190hard/-94759soft"
29495,"-190hard/-94494soft"
29495,"-190hard/-94404soft"
30254,"-189hard/-92541soft"
30257,"-188hard/-92690soft"
30731,"-187hard/-93612soft"
30731,"-187hard/-93519soft"
30732,"-186hard/-93560soft"
31546,"-186hard/-90685soft"
31546,"-186hard/-90034soft"
31716,"-186hard/-87414soft"
32173,"-184hard/-97766soft"
32173,"-184hard/-97738soft"
32655,"-181hard/-96346soft"
32655,"-181hard/-96319soft"
32656,"-180hard/-96416soft"
32658,"-179hard/-93432soft"
32661,"-179hard/-92925soft"
33111,"-178hard/-92912soft"
33112,"-177hard/-93139soft"
33159,"-173hard/-92430soft"
34112,"-173hard/-92129soft"
35276,"-172hard/-102093soft"
35276,"-172hard/-102063soft"
35277,"-172hard/-101913soft"
35877,"-166hard/-92155soft"
38440,"-166hard/-84358soft"
38947,"-166hard/-78855soft"
39424,"-163hard/-99603soft"
39424,"-163hard/-99492soft"
39425,"-163hard/-99433soft"
39834,"-162hard/-95504soft"
40412,"-161hard/-93123soft"
40412,"-160hard/-93124soft"
40945,"-160hard/-85695soft"
40945,"-160hard/-85626soft"
41868,"-159hard/-88762soft"
41869,"-159hard/-88453soft"
41875,"-159hard/-88315soft"
41969,"-159hard/-83923soft"
41971,"-158hard/-84207soft"
42465,"-157hard/-90661soft"
42480,"-157hard/-90526soft"
42481,"-157hard/-90488soft"
42760,"-154hard/-90982soft"
42975,"-153hard/-97791soft"
42977,"-151hard/-97838soft"
42977,"-151hard/-97709soft"
42978,"-151hard/-97690soft"
42978,"-151hard/-97651soft"
43766,"-147hard/-93125soft"
45752,"-145hard/-82646soft"
48468,"-141hard/-98823soft"
48469,"-141hard/-98770soft"
49210,"-141hard/-93096soft"
49211,"-139hard/-93134soft"
49212,"-139hard/-91981soft"
50781,"-138hard/-91936soft"
51316,"-133hard/-87369soft"
51318,"-132hard/-87503soft"
51887,"-131hard/-89812soft"
52399,"-125hard/-94619soft"
52421,"-124hard/-97440soft"
52422,"-122hard/-98113soft"
57626,"-122hard/-82848soft"
58179,"-122hard/-78384soft"
58691,"-121hard/-77615soft"
58726,"-120hard/-78842soft"
60354,"-119hard/-81427soft"
60354,"-119hard/-81350soft"
60355,"-119hard/-81349soft"
61280,"-119hard/-77133soft"
61353,"-118hard/-76372soft"
61353,"-118hard/-76332soft"
61353,"-118hard/-76329soft"
61845,"-117hard/-82121soft"
62179,"-116hard/-88162soft"
62180,"-116hard/-87656soft"
62906,"-114hard/-88489soft"
63385,"-113hard/-90781soft"
63927,"-110hard/-92246soft"
63927,"-109hard/-92331soft"
63928,"-109hard/-92303soft"
64648,"-106hard/-98597soft"
67763,"-105hard/-85356soft"
68292,"-105hard/-83900soft"
68298,"-105hard/-83891soft"
68801,"-104hard/-86466soft"
68801,"-104hard/-86143soft"
68802,"-103hard/-86046soft"
68803,"-102hard/-85829soft"
68804,"-102hard/-85798soft"
69831,"-102hard/-83524soft"
69833,"-102hard/-83115soft"
69834,"-102hard/-83100soft"
70356,"-101hard/-83783soft"
70382,"-99hard/-85455soft"
71009,"-97hard/-86798soft"
73017,"-96hard/-85576soft"
73991,"-96hard/-83040soft"
75221,"-95hard/-89255soft"
75240,"-95hard/-89215soft"
76178,"-95hard/-81829soft"
76179,"-95hard/-81812soft"
77266,"-94hard/-97060soft"
77833,"-94hard/-96764soft"
77856,"-93hard/-96424soft"
77898,"-92hard/-97467soft"
78279,"-91hard/-103552soft"
78280,"-91hard/-103086soft"
78301,"-90hard/-105462soft"
78681,"-89hard/-92647soft"
78874,"-89hard/-91504soft"
78874,"-89hard/-91486soft"
78874,"-89hard/-91436soft"
78877,"-88hard/-91443soft"
79922,"-83hard/-102281soft"
79922,"-83hard/-102259soft"
82124,"-82hard/-92518soft"
82124,"-82hard/-92498soft"
82664,"-82hard/-85392soft"
84302,"-81hard/-94265soft"
84302,"-81hard/-94236soft"
84304,"-80hard/-94418soft"
84304,"-80hard/-93609soft"
86582,"-80hard/-92170soft"
86716,"-79hard/-97801soft"
87127,"-78hard/-113340soft"
87615,"-78hard/-105463soft"
87616,"-78hard/-105445soft"
87616,"-77hard/-105295soft"
88351,"-77hard/-96221soft"
89290,"-77hard/-80303soft"
89797,"-76hard/-89647soft"
89799,"-76hard/-89608soft"
89810,"-76hard/-87542soft"
90299,"-75hard/-76969soft"
90299,"-75hard/-75675soft"
90309,"-75hard/-75602soft"
90309,"-75hard/-75580soft"
90314,"-74hard/-77898soft"
92640,"-73hard/-97516soft"
92641,"-73hard/-97506soft"
92641,"-73hard/-97464soft"
93206,"-73hard/-87936soft"
93335,"-73hard/-87309soft"
93598,"-73hard/-83052soft"
93599,"-73hard/-82993soft"
94002,"-73hard/-81179soft"
