"timeMillisSpent","score"
418,"0hard/-539680soft"
420,"0hard/-539100soft"
425,"0hard/-538680soft"
437,"0hard/-537790soft"
636,"0hard/-537690soft"
860,"0hard/-537570soft"
11302,"0hard/-537220soft"
58631,"0hard/-536250soft"
61356,"0hard/-535900soft"
75009,"0hard/-535440soft"
75033,"0hard/-535340soft"
75069,"0hard/-535300soft"
75163,"0hard/-535230soft"
75342,"0hard/-535130soft"
75582,"0hard/-535030soft"
81153,"0hard/-534570soft"
81190,"0hard/-534470soft"
81235,"0hard/-534430soft"
81282,"0hard/-533950soft"
81516,"0hard/-533850soft"
81760,"0hard/-533810soft"
92816,"0hard/-533350soft"
92858,"0hard/-533250soft"
92919,"0hard/-532900soft"
93020,"0hard/-532860soft"
93259,"0hard/-532760soft"
101357,"0hard/-532300soft"
101474,"0hard/-532200soft"
101599,"0hard/-532160soft"
101853,"0hard/-532060soft"
126602,"0hard/-531640soft"
126838,"0hard/-531580soft"
127084,"0hard/-531540soft"
129869,"0hard/-531190soft"
145537,"0hard/-530670soft"
145610,"0hard/-530220soft"
145689,"0hard/-529870soft"
145764,"0hard/-529840soft"
145874,"0hard/-529280soft"
146007,"0hard/-529240soft"
146253,"0hard/-529200soft"
146508,"0hard/-529100soft"
154077,"0hard/-528750soft"
159107,"0hard/-527860soft"
180957,"0hard/-526970soft"
181027,"0hard/-526000soft"
201254,"0hard/-525650soft"
203927,"0hard/-524900soft"
204014,"0hard/-524450soft"
204092,"0hard/-524310soft"
204205,"0hard/-524280soft"
204444,"0hard/-524240soft"
209555,"0hard/-523890soft"
209776,"0hard/-523500soft"
215038,"0hard/-522530soft"
215148,"0hard/-521560soft"
225618,"0hard/-521210soft"
225782,"0hard/-520860soft"
228427,"0hard/-520760soft"
228496,"0hard/-520670soft"
228612,"0hard/-520320soft"
228750,"0hard/-519970soft"
234015,"0hard/-519410soft"
234167,"0hard/-518810soft"
234416,"0hard/-518710soft"
234672,"0hard/-518670soft"
234921,"0hard/-518570soft"
247850,"0hard/-518010soft"
248027,"0hard/-517970soft"
248276,"0hard/-517580soft"
248572,"0hard/-517560soft"
248826,"0hard/-517520soft"
254205,"0hard/-517170soft"
259079,"0hard/-516290soft"
259175,"0hard/-515540soft"
259254,"0hard/-515400soft"
259403,"0hard/-515310soft"
271838,"0hard/-514560soft"
271964,"0hard/-514420soft"
