"timeMillisSpent","score"
9807,"-87hard/-5519soft"
10039,"-52hard/-5599soft"
10232,"-48hard/-5629soft"
10409,"-48hard/-5536soft"
10792,"-48hard/-5534soft"
11152,"-48hard/-5531soft"
11526,"-48hard/-5530soft"
11706,"-48hard/-5526soft"
11911,"-48hard/-5476soft"
12318,"-45hard/-5499soft"
12529,"-45hard/-5479soft"
12713,"-45hard/-5478soft"
12981,"-45hard/-5477soft"
13180,"-45hard/-5474soft"
13542,"-45hard/-5455soft"
13742,"-45hard/-5454soft"
14113,"-45hard/-5453soft"
14295,"-45hard/-5452soft"
14661,"-45hard/-5446soft"
14859,"-45hard/-5445soft"
15044,"-45hard/-5444soft"
15236,"-45hard/-5443soft"
15424,"-45hard/-5442soft"
15617,"-45hard/-5432soft"
15812,"-45hard/-5431soft"
16603,"-45hard/-5429soft"
16779,"-45hard/-5427soft"
16950,"-45hard/-5426soft"
17144,"-45hard/-5425soft"
17873,"-45hard/-5424soft"
18232,"-45hard/-5422soft"
18420,"-45hard/-5420soft"
18777,"-45hard/-5419soft"
18974,"-45hard/-5418soft"
19159,"-45hard/-5417soft"
19353,"-45hard/-5416soft"
19533,"-45hard/-5415soft"
20065,"-45hard/-5412soft"
20630,"-45hard/-5411soft"
20811,"-45hard/-5409soft"
21018,"-45hard/-5408soft"
21417,"-45hard/-5406soft"
22182,"-45hard/-5405soft"
22411,"-45hard/-5402soft"
22593,"-45hard/-5396soft"
22797,"-45hard/-5387soft"
22976,"-45hard/-5384soft"
23341,"-45hard/-5381soft"
23513,"-45hard/-5379soft"
24078,"-45hard/-5377soft"
24246,"-45hard/-5375soft"
24779,"-45hard/-5374soft"
25872,"-45hard/-5373soft"
26233,"-45hard/-5372soft"
26414,"-45hard/-5370soft"
26795,"-45hard/-5366soft"
26979,"-45hard/-5365soft"
27524,"-45hard/-5362soft"
28136,"-45hard/-5360soft"
28358,"-45hard/-5359soft"
28574,"-45hard/-5358soft"
28753,"-45hard/-5356soft"
29113,"-45hard/-5355soft"
29290,"-45hard/-5340soft"
29847,"-45hard/-5339soft"
30579,"-45hard/-5337soft"
30772,"-45hard/-5333soft"
31134,"-45hard/-5327soft"
31308,"-45hard/-5326soft"
31500,"-45hard/-5325soft"
32803,"-45hard/-5322soft"
33358,"-45hard/-5321soft"
33923,"-45hard/-5320soft"
34296,"-45hard/-5319soft"
34869,"-45hard/-5318soft"
35238,"-45hard/-5317soft"
36729,"-45hard/-5316soft"
36913,"-45hard/-5315soft"
37271,"-45hard/-5314soft"
38030,"-45hard/-5313soft"
40259,"-45hard/-5312soft"
40805,"-45hard/-5311soft"
41560,"-45hard/-5306soft"
43216,"-45hard/-5305soft"
44896,"-45hard/-5304soft"
45275,"-45hard/-5303soft"
46020,"-45hard/-5302soft"
46205,"-45hard/-5296soft"
46391,"-45hard/-5295soft"
46606,"-45hard/-5294soft"
46786,"-45hard/-5292soft"
48971,"-45hard/-5285soft"
49702,"-45hard/-5277soft"
50812,"-45hard/-5276soft"
51357,"-45hard/-5275soft"
51548,"-45hard/-5274soft"
54630,"-45hard/-5273soft"
55337,"-45hard/-5253soft"
55847,"-45hard/-5252soft"
58320,"-45hard/-5251soft"
58501,"-45hard/-5250soft"
60637,"-45hard/-5248soft"
60807,"-45hard/-5244soft"
61155,"-45hard/-5243soft"
63984,"-45hard/-5241soft"
64340,"-45hard/-5231soft"
65578,"-45hard/-5230soft"
65758,"-45hard/-5229soft"
66289,"-45hard/-5228soft"
66988,"-45hard/-5226soft"
69323,"-45hard/-5224soft"
69496,"-45hard/-5222soft"
69852,"-45hard/-5200soft"
70754,"-45hard/-5199soft"
71832,"-45hard/-5198soft"
72001,"-45hard/-5197soft"
72529,"-45hard/-5195soft"
73444,"-45hard/-5194soft"
73952,"-45hard/-5193soft"
75046,"-45hard/-5191soft"
75572,"-45hard/-5189soft"
76635,"-45hard/-5186soft"
76833,"-45hard/-5185soft"
77861,"-45hard/-5181soft"
78737,"-45hard/-5179soft"
78909,"-45hard/-5178soft"
80342,"-45hard/-5177soft"
81434,"-45hard/-5176soft"
83430,"-45hard/-5175soft"
84154,"-45hard/-5172soft"
86471,"-45hard/-5171soft"
86641,"-45hard/-5170soft"
87871,"-45hard/-5168soft"
88414,"-45hard/-5167soft"
89475,"-45hard/-5166soft"
91380,"-45hard/-5164soft"
91723,"-45hard/-5163soft"
91905,"-45hard/-5162soft"
92075,"-45hard/-5159soft"
92438,"-45hard/-5157soft"
92956,"-45hard/-5156soft"
93308,"-45hard/-5155soft"
95117,"-45hard/-5152soft"
95287,"-45hard/-5151soft"
100256,"-45hard/-5150soft"
104592,"-45hard/-5148soft"
106793,"-45hard/-5147soft"
108192,"-45hard/-5139soft"
109413,"-45hard/-5138soft"
110499,"-45hard/-5137soft"
110847,"-45hard/-5135soft"
111223,"-45hard/-5134soft"
116343,"-45hard/-5133soft"
118613,"-45hard/-5132soft"
119141,"-45hard/-5131soft"
120182,"-45hard/-5130soft"
121608,"-45hard/-5129soft"
123549,"-45hard/-5128soft"
126189,"-45hard/-5127soft"
127219,"-45hard/-5126soft"
128771,"-45hard/-5124soft"
129288,"-45hard/-5122soft"
130146,"-45hard/-5111soft"
137294,"-45hard/-5110soft"
137843,"-45hard/-5109soft"
141786,"-45hard/-5108soft"
142140,"-45hard/-5107soft"
142693,"-45hard/-5106soft"
143043,"-45hard/-5101soft"
145525,"-45hard/-5100soft"
146583,"-45hard/-5099soft"
147290,"-45hard/-5098soft"
149108,"-45hard/-5097soft"
149643,"-45hard/-5096soft"
153030,"-45hard/-5091soft"
159067,"-45hard/-5090soft"
159784,"-45hard/-5088soft"
162433,"-45hard/-5087soft"
167044,"-45hard/-5085soft"
167579,"-45hard/-5084soft"
168282,"-45hard/-5083soft"
169360,"-45hard/-5082soft"
170070,"-45hard/-5081soft"
170613,"-45hard/-5076soft"
172191,"-45hard/-5075soft"
172932,"-45hard/-5073soft"
179881,"-45hard/-5072soft"
190474,"-45hard/-5071soft"
193891,"-45hard/-5070soft"
194254,"-45hard/-5058soft"
194971,"-45hard/-5057soft"
201093,"-45hard/-5056soft"
208244,"-45hard/-5055soft"
209836,"-45hard/-5054soft"
210229,"-45hard/-5053soft"
217860,"-45hard/-5052soft"
220169,"-45hard/-5051soft"
223376,"-45hard/-5049soft"
228194,"-45hard/-5048soft"
232137,"-45hard/-5046soft"
233553,"-45hard/-5045soft"
249161,"-45hard/-5041soft"
250394,"-45hard/-5040soft"
269014,"-45hard/-5039soft"
270601,"-45hard/-5035soft"
272531,"-45hard/-5025soft"
279486,"-45hard/-5024soft"
284797,"-45hard/-5023soft"
287365,"-45hard/-5014soft"
289128,"-45hard/-5013soft"
294882,"-45hard/-5012soft"
297110,"-45hard/-5011soft"
297533,"-45hard/-5006soft"
297813,"-45hard/-5005soft"
