"timeMillisSpent","score"
3704,"[0]hard/[-49137/-268261729/-495766/-508762]soft"
3705,"[0]hard/[-49137/-267419573/-497885/-506308]soft"
3705,"[0]hard/[-49137/-263164853/-498440/-498071]soft"
3705,"[0]hard/[-49137/-263093054/-497382/-499030]soft"
3705,"[0]hard/[-49137/-262941587/-495413/-499089]soft"
3706,"[0]hard/[-49137/-262841126/-501801/-496313]soft"
3706,"[0]hard/[-49137/-262645174/-500510/-496683]soft"
3706,"[0]hard/[-49137/-261942549/-497468/-493466]soft"
3706,"[0]hard/[-49137/-261602569/-495974/-494552]soft"
3707,"[0]hard/[-49137/-260800310/-494426/-495709]soft"
3844,"[0]hard/[-49119/-230917065/-389398/-489113]soft"
3846,"[0]hard/[-49119/-230648744/-389028/-489940]soft"
3847,"[0]hard/[-49119/-229517434/-382857/-496412]soft"
3847,"[0]hard/[-49119/-227622382/-381244/-494832]soft"
3847,"[0]hard/[-49119/-226117886/-380236/-491895]soft"
3847,"[0]hard/[-49119/-226117886/-380092/-492047]soft"
3848,"[0]hard/[-49113/-227407110/-380324/-493905]soft"
3848,"[0]hard/[-49113/-226759015/-377051/-488716]soft"
3848,"[0]hard/[-49113/-226759015/-375913/-490110]soft"
3848,"[0]hard/[-49113/-226557283/-371734/-493499]soft"
3849,"[0]hard/[-49113/-224685515/-367801/-490643]soft"
3851,"[0]hard/[-49113/-224168241/-361571/-487678]soft"
3851,"[0]hard/[-49113/-223707516/-363024/-483442]soft"
3852,"[0]hard/[-49113/-222115144/-373005/-478852]soft"
3852,"[0]hard/[-49113/-221760240/-373461/-475591]soft"
3852,"[0]hard/[-49113/-220860625/-373022/-471329]soft"
3887,"[0]hard/[-49106/-194708108/-370326/-410936]soft"
3887,"[0]hard/[-49106/-194708108/-365677/-415843]soft"
3887,"[0]hard/[-49106/-194708108/-365614/-416046]soft"
3887,"[0]hard/[-49106/-193738916/-367577/-408841]soft"
3890,"[0]hard/[-49096/-204359650/-373207/-418106]soft"
3967,"[0]hard/[-49054/-164322058/-325907/-385877]soft"
4173,"[0]hard/[-49034/-290834884/-482027/-620236]soft"
4174,"[0]hard/[-49034/-289635169/-476352/-613684]soft"
4174,"[0]hard/[-49034/-288247649/-473513/-607124]soft"
4174,"[0]hard/[-49034/-287931041/-468527/-606784]soft"
4174,"[0]hard/[-49034/-287895533/-468014/-606982]soft"
4174,"[0]hard/[-49034/-286928384/-464966/-607789]soft"
4175,"[0]hard/[-49034/-285596657/-464156/-608560]soft"
4175,"[0]hard/[-49034/-282247817/-465732/-596615]soft"
4175,"[0]hard/[-49034/-280063277/-462403/-596200]soft"
4175,"[0]hard/[-49034/-280063277/-462314/-596593]soft"
4175,"[0]hard/[-49034/-279936773/-460464/-596299]soft"
4185,"[0]hard/[-49032/-303651309/-477414/-688560]soft"
4185,"[0]hard/[-49032/-303651309/-477168/-689123]soft"
4185,"[0]hard/[-49024/-303829641/-477366/-689585]soft"
4186,"[0]hard/[-49024/-303225433/-483111/-680492]soft"
4186,"[0]hard/[-49024/-302824201/-482409/-679477]soft"
4186,"[0]hard/[-49024/-302823577/-482175/-680060]soft"
4186,"[0]hard/[-49024/-301237885/-494845/-672628]soft"
4186,"[0]hard/[-49024/-301237885/-494287/-673586]soft"
4187,"[0]hard/[-49024/-300502213/-492743/-673521]soft"
4187,"[0]hard/[-49024/-300502213/-491991/-673239]soft"
4187,"[0]hard/[-49024/-300502213/-491650/-673503]soft"
4187,"[0]hard/[-49024/-299977225/-490293/-674236]soft"
4187,"[0]hard/[-49024/-299977225/-489437/-674744]soft"
4187,"[0]hard/[-49024/-297790698/-489045/-663915]soft"
4188,"[0]hard/[-49024/-296761131/-486746/-663453]soft"
4188,"[0]hard/[-49024/-293563750/-478412/-658081]soft"
4188,"[0]hard/[-49024/-292423422/-478003/-654894]soft"
4188,"[0]hard/[-49024/-292004665/-482464/-661545]soft"
4189,"[0]hard/[-49024/-290838625/-481344/-658755]soft"
4253,"[0]hard/[-49023/-195082673/-349348/-502234]soft"
4253,"[0]hard/[-49023/-195082673/-349322/-502006]soft"
4253,"[0]hard/[-49023/-193737619/-346185/-501594]soft"
4253,"[0]hard/[-49023/-193737619/-345765/-502784]soft"
4254,"[0]hard/[-49023/-193387411/-346857/-501334]soft"
4256,"[0]hard/[-49015/-217936153/-363636/-521064]soft"
4258,"[0]hard/[-49015/-217679786/-368526/-502276]soft"
4318,"[0]hard/[-49012/-141472252/-282538/-374214]soft"
4318,"[0]hard/[-49012/-141265328/-279115/-374248]soft"
4319,"[0]hard/[-49012/-140128115/-277581/-371224]soft"
4319,"[0]hard/[-49012/-139981524/-275583/-371444]soft"
4334,"[0]hard/[-49009/-216631957/-379950/-441472]soft"
4334,"[0]hard/[-49009/-213759816/-373870/-440834]soft"
4335,"[0]hard/[-49009/-213157239/-374364/-443617]soft"
4336,"[0]hard/[-49009/-212734947/-368778/-441794]soft"
4336,"[0]hard/[-49009/-212538257/-369315/-443705]soft"
4345,"[0]hard/[-49001/-233798288/-396667/-461568]soft"
4345,"[0]hard/[-49001/-232673902/-393524/-462357]soft"
4345,"[0]hard/[-49001/-231216847/-392439/-461111]soft"
4345,"[0]hard/[-49001/-230310679/-389384/-464982]soft"
4353,"[0]hard/[-48991/-239393230/-414712/-488578]soft"
4375,"[0]hard/[-48975/-241548502/-419081/-497782]soft"
4375,"[0]hard/[-48973/-242001266/-420658/-496700]soft"
4375,"[0]hard/[-48973/-241173373/-423024/-493517]soft"
4375,"[0]hard/[-48973/-240569418/-417127/-492253]soft"
4375,"[0]hard/[-48973/-239924431/-416234/-492057]soft"
4432,"[0]hard/[-48939/-144552425/-300288/-366126]soft"
4433,"[0]hard/[-48939/-144110732/-297729/-365802]soft"
4433,"[0]hard/[-48939/-143555463/-296967/-365771]soft"
4673,"[0]hard/[-48927/-218805338/-396358/-465600]soft"
4673,"[0]hard/[-48927/-218473007/-394768/-473320]soft"
4674,"[0]hard/[-48927/-218008367/-393008/-472242]soft"
4674,"[0]hard/[-48927/-217554746/-390499/-471822]soft"
4675,"[0]hard/[-48927/-216110839/-391213/-470613]soft"
4675,"[0]hard/[-48927/-215252020/-391491/-471662]soft"
4676,"[0]hard/[-48927/-214715712/-387663/-473954]soft"
4676,"[0]hard/[-48927/-213090897/-386196/-479616]soft"
4676,"[0]hard/[-48927/-212608933/-386466/-480016]soft"
4709,"[0]hard/[-48923/-168441536/-310983/-394291]soft"
4709,"[0]hard/[-48923/-168441536/-310759/-394208]soft"
4724,"[0]hard/[-48919/-217648519/-389740/-434302]soft"
4724,"[0]hard/[-48919/-216579597/-387760/-435301]soft"
4724,"[0]hard/[-48919/-216579597/-387610/-437331]soft"
4731,"[0]hard/[-48910/-253561315/-427824/-500600]soft"
4732,"[0]hard/[-48910/-252840295/-428962/-498940]soft"
4732,"[0]hard/[-48910/-250642238/-429178/-497018]soft"
4732,"[0]hard/[-48910/-250608822/-429963/-496765]soft"
4732,"[0]hard/[-48910/-250034199/-427391/-495442]soft"
4784,"[0]hard/[-48909/-264748420/-498807/-518749]soft"
4784,"[0]hard/[-48909/-264748420/-494082/-512624]soft"
4784,"[0]hard/[-48909/-263682495/-488849/-513005]soft"
4785,"[0]hard/[-48909/-263682495/-488496/-513677]soft"
4785,"[0]hard/[-48889/-263682495/-488496/-513677]soft"
4785,"[0]hard/[-48889/-263682495/-486363/-514982]soft"
4788,"[0]hard/[-48889/-261407059/-471927/-517614]soft"
4788,"[0]hard/[-48889/-259238284/-468021/-512016]soft"
4788,"[0]hard/[-48889/-259238284/-467036/-513925]soft"
4789,"[0]hard/[-48889/-257730077/-470068/-507873]soft"
4826,"[0]hard/[-48865/-244901743/-482508/-531112]soft"
4826,"[0]hard/[-48865/-244646375/-485200/-535850]soft"
4827,"[0]hard/[-48865/-243378598/-482897/-535246]soft"
4827,"[0]hard/[-48865/-242873174/-482375/-533424]soft"
4870,"[0]hard/[-48853/-231102878/-371010/-491662]soft"
4870,"[0]hard/[-48853/-230082470/-370022/-490490]soft"
4870,"[0]hard/[-48853/-229602342/-371204/-489002]soft"
4870,"[0]hard/[-48853/-229546482/-371526/-489352]soft"
4976,"[0]hard/[-48849/-232702364/-412254/-507795]soft"
4976,"[0]hard/[-48849/-232691143/-412205/-508601]soft"
4976,"[0]hard/[-48849/-231391868/-410274/-509739]soft"
5040,"[0]hard/[-48815/-230225235/-394430/-503416]soft"
5040,"[0]hard/[-48815/-229188045/-392969/-502412]soft"
5040,"[0]hard/[-48815/-229188045/-390751/-503237]soft"
5041,"[0]hard/[-48815/-229121772/-392784/-501042]soft"
5042,"[0]hard/[-48815/-228468813/-395195/-496785]soft"
5250,"[0]hard/[-48795/-306743815/-535385/-622516]soft"
5250,"[0]hard/[-48795/-306743815/-533855/-624785]soft"
5250,"[0]hard/[-48795/-305462955/-531601/-620117]soft"
5250,"[0]hard/[-48795/-305238955/-532241/-620274]soft"
5251,"[0]hard/[-48795/-304817020/-528746/-617423]soft"
5305,"[0]hard/[-48782/-312608060/-511452/-632044]soft"
5305,"[0]hard/[-48782/-312608060/-510800/-630740]soft"
5305,"[0]hard/[-48782/-312608060/-509989/-641551]soft"
5306,"[0]hard/[-48782/-311045453/-500464/-634613]soft"
5306,"[0]hard/[-48782/-309654173/-499628/-633969]soft"
5306,"[0]hard/[-48782/-309400965/-496968/-634279]soft"
5355,"[0]hard/[-48778/-201274077/-356473/-500211]soft"
5356,"[0]hard/[-48778/-200104293/-358175/-499819]soft"
5356,"[0]hard/[-48778/-198091085/-359399/-495076]soft"
5360,"[0]hard/[-48754/-218140632/-384003/-521711]soft"
5360,"[0]hard/[-48754/-218140632/-383457/-520385]soft"
5360,"[0]hard/[-48754/-218041672/-386020/-518690]soft"
5408,"[0]hard/[-48741/-235676713/-432850/-498517]soft"
5408,"[0]hard/[-48741/-234980002/-431398/-497035]soft"
5409,"[0]hard/[-48741/-234496849/-431134/-496189]soft"
5409,"[0]hard/[-48741/-233803273/-428139/-499522]soft"
5559,"[0]hard/[-48726/-212230522/-404171/-449496]soft"
5559,"[0]hard/[-48726/-212230522/-404053/-449496]soft"
5559,"[0]hard/[-48726/-212230522/-403718/-449094]soft"
5560,"[0]hard/[-48726/-212028538/-404760/-447814]soft"
5560,"[0]hard/[-48726/-212028538/-404435/-447619]soft"
5601,"[0]hard/[-48713/-222825899/-407325/-462579]soft"
5601,"[0]hard/[-48713/-222825899/-407241/-462646]soft"
5601,"[0]hard/[-48713/-222610475/-408736/-460811]soft"
5636,"[0]hard/[-48712/-271625140/-468594/-543576]soft"
5636,"[0]hard/[-48712/-270854948/-463043/-546505]soft"
5651,"[0]hard/[-48706/-296093641/-515692/-565650]soft"
5654,"[0]hard/[-48699/-300471120/-521288/-577993]soft"
5655,"[0]hard/[-48699/-299163518/-521645/-576173]soft"
5655,"[0]hard/[-48699/-298937982/-520610/-577544]soft"
5656,"[0]hard/[-48699/-298684747/-541727/-563625]soft"
5656,"[0]hard/[-48699/-297346688/-538327/-562427]soft"
5657,"[0]hard/[-48699/-296511616/-537095/-561151]soft"
5658,"[0]hard/[-48696/-305758580/-524564/-590471]soft"
5659,"[0]hard/[-48696/-305277812/-523701/-590720]soft"
5659,"[0]hard/[-48696/-300328101/-497302/-594574]soft"
5660,"[0]hard/[-48696/-299889121/-495111/-593298]soft"
5660,"[0]hard/[-48696/-298337956/-491055/-592038]soft"
5660,"[0]hard/[-48696/-295995988/-490163/-589860]soft"
5660,"[0]hard/[-48696/-294426720/-481018/-593931]soft"
5660,"[0]hard/[-48696/-293841692/-487319/-596411]soft"
5661,"[0]hard/[-48696/-292657677/-488642/-581667]soft"
5769,"[0]hard/[-48692/-139154585/-268094/-362587]soft"
5916,"[0]hard/[-48688/-177710470/-342173/-365899]soft"
5916,"[0]hard/[-48688/-177287194/-340151/-370254]soft"
5917,"[0]hard/[-48688/-177287194/-339674/-368982]soft"
5917,"[0]hard/[-48688/-176508617/-340845/-368718]soft"
5918,"[0]hard/[-48688/-176394612/-335581/-371996]soft"
5918,"[0]hard/[-48688/-174315732/-332288/-367916]soft"
5918,"[0]hard/[-48688/-174293580/-332496/-368437]soft"
5918,"[0]hard/[-48688/-173814604/-333648/-365507]soft"
5919,"[0]hard/[-48688/-171851260/-332463/-364244]soft"
5919,"[0]hard/[-48688/-171851260/-331878/-365608]soft"
5919,"[0]hard/[-48688/-171010948/-327987/-366292]soft"
5919,"[0]hard/[-48688/-168656375/-326978/-364304]soft"
5919,"[0]hard/[-48688/-168576456/-325977/-365480]soft"
5919,"[0]hard/[-48688/-168576456/-325309/-368032]soft"
5919,"[0]hard/[-48688/-168114261/-324607/-367020]soft"
6000,"[0]hard/[-48682/-222240803/-383003/-446083]soft"
6000,"[0]hard/[-48682/-222240803/-382805/-446770]soft"
6000,"[0]hard/[-48682/-222240803/-382261/-448032]soft"
6000,"[0]hard/[-48682/-222240803/-381685/-447360]soft"
6036,"[0]hard/[-48675/-291312838/-500802/-574464]soft"
6037,"[0]hard/[-48675/-291312838/-499290/-575760]soft"
6037,"[0]hard/[-48675/-290163043/-499784/-574626]soft"
6037,"[0]hard/[-48675/-288823768/-498454/-570989]soft"
6037,"[0]hard/[-48675/-287778368/-497314/-569661]soft"
6039,"[0]hard/[-48675/-286190401/-501679/-568013]soft"
6039,"[0]hard/[-48675/-285714497/-500687/-569942]soft"
6040,"[0]hard/[-48675/-284494142/-499661/-569228]soft"
6040,"[0]hard/[-48675/-281369270/-498546/-563407]soft"
6042,"[0]hard/[-48675/-277991880/-490658/-551378]soft"
6046,"[0]hard/[-48665/-303534464/-543915/-580058]soft"
6047,"[0]hard/[-48665/-301661703/-539940/-571207]soft"
6047,"[0]hard/[-48656/-302068585/-541427/-575631]soft"
6047,"[0]hard/[-48656/-301006756/-539418/-575304]soft"
6047,"[0]hard/[-48656/-301006756/-539418/-575100]soft"
6048,"[0]hard/[-48656/-300739759/-539116/-573453]soft"
6048,"[0]hard/[-48656/-300739759/-538694/-576017]soft"
6048,"[0]hard/[-48656/-299236562/-538054/-578130]soft"
6050,"[0]hard/[-48656/-297843930/-535176/-575890]soft"
6050,"[0]hard/[-48656/-292144346/-524727/-574354]soft"
6057,"[0]hard/[-48656/-291016878/-537830/-561276]soft"
6057,"[0]hard/[-48656/-291016878/-536861/-562371]soft"
6058,"[0]hard/[-48656/-289955038/-531143/-558154]soft"
6058,"[0]hard/[-48656/-289682246/-532859/-548592]soft"
6058,"[0]hard/[-48656/-288057030/-532577/-547247]soft"
6088,"[0]hard/[-48646/-204316996/-374564/-449149]soft"
6092,"[0]hard/[-48639/-245944783/-428219/-518034]soft"
6092,"[0]hard/[-48639/-243270987/-428265/-510356]soft"
6092,"[0]hard/[-48639/-242992699/-429134/-510393]soft"
6092,"[0]hard/[-48639/-242266042/-431727/-507153]soft"
6140,"[0]hard/[-48636/-269839655/-463304/-570712]soft"
6185,"[0]hard/[-48636/-268189466/-444017/-586202]soft"
6186,"[0]hard/[-48636/-266382791/-442529/-585305]soft"
6189,"[0]hard/[-48636/-263881037/-428841/-578034]soft"
6189,"[0]hard/[-48636/-263398468/-435921/-568803]soft"
6195,"[0]hard/[-48636/-263005952/-414136/-584329]soft"
6195,"[0]hard/[-48636/-262971088/-413170/-585080]soft"
6195,"[0]hard/[-48636/-262496856/-411742/-586286]soft"
