"timeMillisSpent","score"
4624,"0hard/-2146500soft"
4630,"0hard/-2145940soft"
4631,"0hard/-2145420soft"
4637,"0hard/-2144970soft"
4639,"0hard/-2144550soft"
4641,"0hard/-2143660soft"
4642,"0hard/-2143310soft"
4643,"0hard/-2142420soft"
4645,"0hard/-2142070soft"
4647,"0hard/-2141550soft"
4650,"0hard/-2141000soft"
4650,"0hard/-2140400soft"
4677,"0hard/-2140020soft"
4683,"0hard/-2139520soft"
4684,"0hard/-2139340soft"
4685,"0hard/-2138680soft"
4686,"0hard/-2138220soft"
4687,"0hard/-2137870soft"
4688,"0hard/-2137520soft"
4691,"0hard/-2137190soft"
4692,"0hard/-2136640soft"
4719,"0hard/-2136470soft"
4721,"0hard/-2136120soft"
4722,"0hard/-2135600soft"
4723,"0hard/-2135080soft"
4732,"0hard/-2134820soft"
4743,"0hard/-2134800soft"
4744,"0hard/-2134450soft"
4745,"0hard/-2134240soft"
4746,"0hard/-2133850soft"
4747,"0hard/-2133460soft"
4749,"0hard/-2133340soft"
4750,"0hard/-2132990soft"
4771,"0hard/-2132880soft"
4773,"0hard/-2132400soft"
4778,"0hard/-2132180soft"
4781,"0hard/-2132150soft"
4783,"0hard/-2131510soft"
4801,"0hard/-2131200soft"
4802,"0hard/-2130850soft"
4810,"0hard/-2130650soft"
4811,"0hard/-2130300soft"
4812,"0hard/-2129950soft"
4813,"0hard/-2129600soft"
4826,"0hard/-2129570soft"
4828,"0hard/-2129220soft"
4829,"0hard/-2129120soft"
4835,"0hard/-2129040soft"
4837,"0hard/-2128740soft"
4838,"0hard/-2128570soft"
4840,"0hard/-2127970soft"
4847,"0hard/-2127940soft"
4848,"0hard/-2127590soft"
4849,"0hard/-2127240soft"
4850,"0hard/-2126790soft"
4865,"0hard/-2126720soft"
4873,"0hard/-2126360soft"
4874,"0hard/-2125980soft"
4875,"0hard/-2125780soft"
4880,"0hard/-2125630soft"
4881,"0hard/-2125240soft"
4888,"0hard/-2124950soft"
4888,"0hard/-2124390soft"
4890,"0hard/-2124330soft"
4891,"0hard/-2123980soft"
4892,"0hard/-2123530soft"
4895,"0hard/-2123110soft"
4899,"0hard/-2122970soft"
4904,"0hard/-2122920soft"
4905,"0hard/-2122040soft"
4950,"0hard/-2121930soft"
4950,"0hard/-2121860soft"
4953,"0hard/-2121700soft"
4953,"0hard/-2121350soft"
4955,"0hard/-2121210soft"
4959,"0hard/-2120890soft"
4969,"0hard/-2120510soft"
4984,"0hard/-2120000soft"
4988,"0hard/-2119990soft"
4989,"0hard/-2119930soft"
4993,"0hard/-2119380soft"
4994,"0hard/-2119030soft"
5001,"0hard/-2118940soft"
5002,"0hard/-2118590soft"
5004,"0hard/-2118150soft"
5005,"0hard/-2118060soft"
5007,"0hard/-2117770soft"
5018,"0hard/-2117480soft"
5039,"0hard/-2117360soft"
5042,"0hard/-2117210soft"
5052,"0hard/-2116980soft"
5053,"0hard/-2116560soft"
5055,"0hard/-2116290soft"
5063,"0hard/-2115740soft"
5076,"0hard/-2115640soft"
5078,"0hard/-2115160soft"
5091,"0hard/-2114910soft"
5095,"0hard/-2114770soft"
5104,"0hard/-2114470soft"
5113,"0hard/-2114280soft"
5115,"0hard/-2114190soft"
5121,"0hard/-2114170soft"
5122,"0hard/-2114160soft"
5124,"0hard/-2113810soft"
5132,"0hard/-2113640soft"
5133,"0hard/-2113600soft"
