"timeMillisSpent","score"
623,"0hard/-244360soft"
628,"0hard/-244010soft"
642,"0hard/-243560soft"
650,"0hard/-243190soft"
655,"0hard/-242840soft"
656,"0hard/-241240soft"
658,"0hard/-240890soft"
671,"0hard/-240840soft"
678,"0hard/-240120soft"
768,"0hard/-240090soft"
1722,"0hard/-239740soft"
1723,"0hard/-239390soft"
4002,"0hard/-239040soft"
5306,"0hard/-239020soft"
5306,"0hard/-238670soft"
5717,"0hard/-238530soft"
5807,"0hard/-238210soft"
5808,"0hard/-238140soft"
6771,"0hard/-237890soft"
6851,"0hard/-237410soft"
6851,"0hard/-237060soft"
8095,"0hard/-236830soft"
8650,"0hard/-236740soft"
9431,"0hard/-236540soft"
9714,"0hard/-236370soft"
9842,"0hard/-236300soft"
10340,"0hard/-236200soft"
10434,"0hard/-236020soft"
10434,"0hard/-235670soft"
10545,"0hard/-235460soft"
10869,"0hard/-235400soft"
11065,"0hard/-235060soft"
11157,"0hard/-234870soft"
11157,"0hard/-234110soft"
12314,"0hard/-234080soft"
12411,"0hard/-233900soft"
13575,"0hard/-233490soft"
13975,"0hard/-233340soft"
14264,"0hard/-232960soft"
15072,"0hard/-232870soft"
15164,"0hard/-232780soft"
15648,"0hard/-232600soft"
15660,"0hard/-232550soft"
15676,"0hard/-232410soft"
15745,"0hard/-232320soft"
15781,"0hard/-232310soft"
16273,"0hard/-232130soft"
16343,"0hard/-232120soft"
16607,"0hard/-232040soft"
16656,"0hard/-231770soft"
16845,"0hard/-231590soft"
17103,"0hard/-231380soft"
17436,"0hard/-230320soft"
18892,"0hard/-230240soft"
19234,"0hard/-229750soft"
19235,"0hard/-229400soft"
20622,"0hard/-229120soft"
20636,"0hard/-229090soft"
21044,"0hard/-228990soft"
21228,"0hard/-228950soft"
21349,"0hard/-228880soft"
21486,"0hard/-228450soft"
22064,"0hard/-228400soft"
22215,"0hard/-228170soft"
23056,"0hard/-227800soft"
23112,"0hard/-227750soft"
23366,"0hard/-227730soft"
23609,"0hard/-227290soft"
23829,"0hard/-227250soft"
24311,"0hard/-227190soft"
24366,"0hard/-226950soft"
24704,"0hard/-226920soft"
24730,"0hard/-226910soft"
24862,"0hard/-226890soft"
25044,"0hard/-226810soft"
25114,"0hard/-226720soft"
25114,"0hard/-226400soft"
25582,"0hard/-226260soft"
25646,"0hard/-226010soft"
25913,"0hard/-225820soft"
26207,"0hard/-225760soft"
26633,"0hard/-225470soft"
27100,"0hard/-225210soft"
27158,"0hard/-225140soft"
27582,"0hard/-224810soft"
28194,"0hard/-224620soft"
28430,"0hard/-224520soft"
28499,"0hard/-224270soft"
28978,"0hard/-224140soft"
29173,"0hard/-223980soft"
29512,"0hard/-223820soft"
29558,"0hard/-223800soft"
29747,"0hard/-223780soft"
29901,"0hard/-223740soft"
29978,"0hard/-223690soft"
30090,"0hard/-223670soft"
30235,"0hard/-223640soft"
30336,"0hard/-223630soft"
30387,"0hard/-223430soft"
30439,"0hard/-223400soft"
31038,"0hard/-223290soft"
31105,"0hard/-223170soft"
31294,"0hard/-222860soft"
31814,"0hard/-222800soft"
31830,"0hard/-222780soft"
31875,"0hard/-222750soft"
31920,"0hard/-222720soft"
31934,"0hard/-222160soft"
32869,"0hard/-221740soft"
33334,"0hard/-221720soft"
33617,"0hard/-221700soft"
33617,"0hard/-221350soft"
34191,"0hard/-221060soft"
34514,"0hard/-221030soft"
34607,"0hard/-221020soft"
34756,"0hard/-220860soft"
35005,"0hard/-220550soft"
35125,"0hard/-220540soft"
35182,"0hard/-220410soft"
35722,"0hard/-220270soft"
36012,"0hard/-220070soft"
36429,"0hard/-219850soft"
36814,"0hard/-219680soft"
36924,"0hard/-219600soft"
37299,"0hard/-219560soft"
37430,"0hard/-219540soft"
37549,"0hard/-219380soft"
37582,"0hard/-219150soft"
37839,"0hard/-218950soft"
38070,"0hard/-218810soft"
38554,"0hard/-218740soft"
38810,"0hard/-218650soft"
38844,"0hard/-218510soft"
39120,"0hard/-218040soft"
39426,"0hard/-217890soft"
40052,"0hard/-217680soft"
40688,"0hard/-217670soft"
40723,"0hard/-217460soft"
41295,"0hard/-217290soft"
41365,"0hard/-217240soft"
41413,"0hard/-217170soft"
41442,"0hard/-217070soft"
41576,"0hard/-217000soft"
41816,"0hard/-216950soft"
41915,"0hard/-216770soft"
41917,"0hard/-216670soft"
42638,"0hard/-216650soft"
42639,"0hard/-216620soft"
42656,"0hard/-216460soft"
43052,"0hard/-216350soft"
43078,"0hard/-216040soft"
43359,"0hard/-216030soft"
43497,"0hard/-216020soft"
43924,"0hard/-215950soft"
44036,"0hard/-215870soft"
44063,"0hard/-215720soft"
44181,"0hard/-215690soft"
44206,"0hard/-215650soft"
44284,"0hard/-215630soft"
44431,"0hard/-215570soft"
44489,"0hard/-215260soft"
44707,"0hard/-215080soft"
45003,"0hard/-214820soft"
45003,"0hard/-214340soft"
46623,"0hard/-214230soft"
46973,"0hard/-214110soft"
47095,"0hard/-213680soft"
47810,"0hard/-213480soft"
47829,"0hard/-213340soft"
48023,"0hard/-213320soft"
48123,"0hard/-213200soft"
48310,"0hard/-213140soft"
48390,"0hard/-213080soft"
48827,"0hard/-212960soft"
48911,"0hard/-212790soft"
49034,"0hard/-212770soft"
49352,"0hard/-212650soft"
49395,"0hard/-212530soft"
49657,"0hard/-212360soft"
49793,"0hard/-212350soft"
50069,"0hard/-212250soft"
50465,"0hard/-212090soft"
50531,"0hard/-212040soft"
50615,"0hard/-211980soft"
51743,"0hard/-211960soft"
51752,"0hard/-211920soft"
51810,"0hard/-211770soft"
52108,"0hard/-211600soft"
52215,"0hard/-211420soft"
52463,"0hard/-211410soft"
52555,"0hard/-211380soft"
52557,"0hard/-211340soft"
52599,"0hard/-211330soft"
52741,"0hard/-211290soft"
52965,"0hard/-211270soft"
52975,"0hard/-211050soft"
53038,"0hard/-210900soft"
53233,"0hard/-210620soft"
53647,"0hard/-210610soft"
53947,"0hard/-210570soft"
54171,"0hard/-210170soft"
54646,"0hard/-210150soft"
54803,"0hard/-210020soft"
55029,"0hard/-209940soft"
55206,"0hard/-209900soft"
55267,"0hard/-209820soft"
55437,"0hard/-209770soft"
55510,"0hard/-209740soft"
55535,"0hard/-209660soft"
55687,"0hard/-209600soft"
56000,"0hard/-209530soft"
56090,"0hard/-209390soft"
56096,"0hard/-209290soft"
56390,"0hard/-209280soft"
56573,"0hard/-209270soft"
56673,"0hard/-209150soft"
56695,"0hard/-209130soft"
56945,"0hard/-209110soft"
56979,"0hard/-208930soft"
57208,"0hard/-208820soft"
57229,"0hard/-208720soft"
57570,"0hard/-208680soft"
57762,"0hard/-208510soft"
57763,"0hard/-208410soft"
58046,"0hard/-208340soft"
58063,"0hard/-208150soft"
58678,"0hard/-207600soft"
59993,"0hard/-207530soft"
59994,"0hard/-207490soft"
60073,"0hard/-207220soft"
60096,"0hard/-206830soft"
