"timeMillisSpent","score"
410,"0hard/-539680soft"
414,"0hard/-539330soft"
429,"0hard/-538360soft"
432,"0hard/-537880soft"
437,"0hard/-537360soft"
445,"0hard/-535560soft"
447,"0hard/-535210soft"
449,"0hard/-534530soft"
458,"0hard/-534180soft"
460,"0hard/-533300soft"
463,"0hard/-532880soft"
466,"0hard/-532490soft"
478,"0hard/-532100soft"
481,"0hard/-531750soft"
486,"0hard/-531270soft"
488,"0hard/-530880soft"
507,"0hard/-530490soft"
508,"0hard/-530140soft"
510,"0hard/-529790soft"
512,"0hard/-529600soft"
522,"0hard/-529250soft"
525,"0hard/-528900soft"
538,"0hard/-528480soft"
540,"0hard/-528470soft"
543,"0hard/-527500soft"
545,"0hard/-527150soft"
548,"0hard/-526800soft"
550,"0hard/-526040soft"
560,"0hard/-526020soft"
564,"0hard/-525640soft"
573,"0hard/-525290soft"
584,"0hard/-524770soft"
593,"0hard/-524380soft"
608,"0hard/-523780soft"
613,"0hard/-523430soft"
615,"0hard/-523390soft"
617,"0hard/-522790soft"
620,"0hard/-522410soft"
623,"0hard/-522020soft"
625,"0hard/-521600soft"
628,"0hard/-521180soft"
638,"0hard/-521040soft"
640,"0hard/-520560soft"
645,"0hard/-520210soft"
648,"0hard/-519930soft"
650,"0hard/-519060soft"
655,"0hard/-518540soft"
662,"0hard/-518270soft"
664,"0hard/-518230soft"
674,"0hard/-517630soft"
676,"0hard/-516930soft"
680,"0hard/-516140soft"
690,"0hard/-514340soft"
696,"0hard/-513820soft"
702,"0hard/-513780soft"
707,"0hard/-513430soft"
710,"0hard/-513080soft"
726,"0hard/-512730soft"
729,"0hard/-512250soft"
732,"0hard/-512210soft"
735,"0hard/-511610soft"
740,"0hard/-511260soft"
755,"0hard/-511240soft"
764,"0hard/-510370soft"
768,"0hard/-509500soft"
775,"0hard/-509400soft"
782,"0hard/-508800soft"
787,"0hard/-508120soft"
808,"0hard/-507770soft"
813,"0hard/-507420soft"
815,"0hard/-507070soft"
822,"0hard/-506680soft"
828,"0hard/-506330soft"
830,"0hard/-505980soft"
849,"0hard/-505300soft"
859,"0hard/-504810soft"
863,"0hard/-504210soft"
865,"0hard/-503860soft"
874,"0hard/-503440soft"
879,"0hard/-503420soft"
890,"0hard/-503380soft"
904,"0hard/-503030soft"
906,"0hard/-502680soft"
910,"0hard/-502330soft"
912,"0hard/-502140soft"
915,"0hard/-501790soft"
929,"0hard/-501340soft"
938,"0hard/-501310soft"
1009,"0hard/-501290soft"
1012,"0hard/-500490soft"
1015,"0hard/-500110soft"
1018,"0hard/-500010soft"
1025,"0hard/-499660soft"
1032,"0hard/-499600soft"
1047,"0hard/-499250soft"
1061,"0hard/-498900soft"
1071,"0hard/-498450soft"
1082,"0hard/-497830soft"
1087,"0hard/-497480soft"
1096,"0hard/-496920soft"
1100,"0hard/-496260soft"
1107,"0hard/-495910soft"
1122,"0hard/-495560soft"
1126,"0hard/-494800soft"
1135,"0hard/-494310soft"
1152,"0hard/-494230soft"
1159,"0hard/-494210soft"
1164,"0hard/-494130soft"
1169,"0hard/-493710soft"
1174,"0hard/-493030soft"
1220,"0hard/-492680soft"
1225,"0hard/-492200soft"
1259,"0hard/-491810soft"
1266,"0hard/-491780soft"
1269,"0hard/-491670soft"
1277,"0hard/-491110soft"
1291,"0hard/-490760soft"
1346,"0hard/-490720soft"
1373,"0hard/-490330soft"
1385,"0hard/-489440soft"
1391,"0hard/-488570soft"
1466,"0hard/-488180soft"
1534,"0hard/-487730soft"
1544,"0hard/-487700soft"
1574,"0hard/-487660soft"
1605,"0hard/-486770soft"
1667,"0hard/-486420soft"
1673,"0hard/-485860soft"
1674,"0hard/-485410soft"
1686,"0hard/-485370soft"
1723,"0hard/-484880soft"
1737,"0hard/-484450soft"
1746,"0hard/-484410soft"
1756,"0hard/-484320soft"
1777,"0hard/-483940soft"
1786,"0hard/-482740soft"
1838,"0hard/-482720soft"
1890,"0hard/-482640soft"
1909,"0hard/-482600soft"
1926,"0hard/-482120soft"
1990,"0hard/-481460soft"
1992,"0hard/-480860soft"
1999,"0hard/-480670soft"
2012,"0hard/-480590soft"
2016,"0hard/-479800soft"
2045,"0hard/-479450soft"
2055,"0hard/-479320soft"
2060,"0hard/-479300soft"
2065,"0hard/-479270soft"
2136,"0hard/-479230soft"
2346,"0hard/-479100soft"
2424,"0hard/-478900soft"
2434,"0hard/-478410soft"
2475,"0hard/-478300soft"
2490,"0hard/-477950soft"
2569,"0hard/-477860soft"
2647,"0hard/-477510soft"
2659,"0hard/-476950soft"
2742,"0hard/-476500soft"
2772,"0hard/-476020soft"
3140,"0hard/-475900soft"
3251,"0hard/-475420soft"
3269,"0hard/-475070soft"
3280,"0hard/-475010soft"
3384,"0hard/-474970soft"
3590,"0hard/-474330soft"
3608,"0hard/-473910soft"
3747,"0hard/-473830soft"
3959,"0hard/-473800soft"
4040,"0hard/-473450soft"
4072,"0hard/-473000soft"
4186,"0hard/-472820soft"
4283,"0hard/-472440soft"
4478,"0hard/-472360soft"
4674,"0hard/-472190soft"
4804,"0hard/-472150soft"
4833,"0hard/-471800soft"
4933,"0hard/-471720soft"
5519,"0hard/-471370soft"
5793,"0hard/-471100soft"
5814,"0hard/-470300soft"
5864,"0hard/-469950soft"
6022,"0hard/-469920soft"
6104,"0hard/-469880soft"
6196,"0hard/-469840soft"
6225,"0hard/-469830soft"
6708,"0hard/-469350soft"
6792,"0hard/-469320soft"
6953,"0hard/-469110soft"
7215,"0hard/-468760soft"
7230,"0hard/-468590soft"
7288,"0hard/-468550soft"
7427,"0hard/-468100soft"
7896,"0hard/-467830soft"
8096,"0hard/-467480soft"
8242,"0hard/-467060soft"
8314,"0hard/-466670soft"
8557,"0hard/-466630soft"
9180,"0hard/-466590soft"
9830,"0hard/-466500soft"
10306,"0hard/-466050soft"
10403,"0hard/-465700soft"
10660,"0hard/-465660soft"
11009,"0hard/-465480soft"
11354,"0hard/-465130soft"
11468,"0hard/-464780soft"
11609,"0hard/-464750soft"
11641,"0hard/-464300soft"
11745,"0hard/-464220soft"
11748,"0hard/-463430soft"
11810,"0hard/-463080soft"
12378,"0hard/-463040soft"
12760,"0hard/-462960soft"
12951,"0hard/-462930soft"
13153,"0hard/-462810soft"
13178,"0hard/-462710soft"
13233,"0hard/-462670soft"
13393,"0hard/-462150soft"
13413,"0hard/-461660soft"
14858,"0hard/-460870soft"
15054,"0hard/-460830soft"
15906,"0hard/-460800soft"
15908,"0hard/-460660soft"
15968,"0hard/-460310soft"
16958,"0hard/-460200soft"
17300,"0hard/-460180soft"
17690,"0hard/-459870soft"
17958,"0hard/-459850soft"
18028,"0hard/-459840soft"
18177,"0hard/-459800soft"
18243,"0hard/-459760soft"
18249,"0hard/-459280soft"
21146,"0hard/-459120soft"
21222,"0hard/-459080soft"
21239,"0hard/-459000soft"
21617,"0hard/-458960soft"
21869,"0hard/-458930soft"
22940,"0hard/-458620soft"
25042,"0hard/-458440soft"
26810,"0hard/-457990soft"
28060,"0hard/-457950soft"
29691,"0hard/-457600soft"
30070,"0hard/-457380soft"
30812,"0hard/-457300soft"
30872,"0hard/-456820soft"
32211,"0hard/-456550soft"
33006,"0hard/-456460soft"
34850,"0hard/-456210soft"
34910,"0hard/-456110soft"
35285,"0hard/-455760soft"
37049,"0hard/-455410soft"
37400,"0hard/-455350soft"
37418,"0hard/-455310soft"
37480,"0hard/-455240soft"
38184,"0hard/-455140soft"
38323,"0hard/-455020soft"
40299,"0hard/-454920soft"
44249,"0hard/-454590soft"
44530,"0hard/-454500soft"
45103,"0hard/-454460soft"
45248,"0hard/-454260soft"
45466,"0hard/-454220soft"
46138,"0hard/-453960soft"
46404,"0hard/-453920soft"
48496,"0hard/-453540soft"
51064,"0hard/-453460soft"
53386,"0hard/-453420soft"
57079,"0hard/-453340soft"
57770,"0hard/-452890soft"
62993,"0hard/-452190soft"
