"timeMillisSpent","score"
130,"-35hard/-32406soft"
372,"-34hard/-32464soft"
612,"-32hard/-33244soft"
907,"-30hard/-33367soft"
1158,"-29hard/-32970soft"
1438,"-28hard/-33017soft"
1697,"-26hard/-33039soft"
1956,"-25hard/-33022soft"
2267,"-25hard/-32594soft"
2555,"-25hard/-32433soft"
2833,"-24hard/-32489soft"
3158,"-24hard/-32403soft"
3425,"-24hard/-32322soft"
3703,"-23hard/-32611soft"
4033,"-23hard/-32156soft"
4330,"-22hard/-32690soft"
4647,"-21hard/-32927soft"
4934,"-20hard/-32868soft"
5285,"-19hard/-32758soft"
5612,"-18hard/-32740soft"
5901,"-17hard/-32747soft"
6188,"-17hard/-32645soft"
6558,"-16hard/-32703soft"
6831,"-16hard/-32323soft"
7095,"-16hard/-31851soft"
7366,"-16hard/-31593soft"
7646,"-16hard/-31517soft"
7950,"-16hard/-31416soft"
8248,"-16hard/-31248soft"
8526,"-15hard/-31248soft"
8786,"-14hard/-31316soft"
9092,"-14hard/-31264soft"
9389,"-14hard/-30995soft"
9681,"-14hard/-30924soft"
9970,"-14hard/-30772soft"
10281,"-14hard/-30541soft"
10556,"-14hard/-30350soft"
10845,"-14hard/-30301soft"
11133,"-14hard/-30273soft"
11407,"-14hard/-30251soft"
11708,"-14hard/-30233soft"
12018,"-14hard/-30214soft"
12291,"-14hard/-30187soft"
12565,"-14hard/-30168soft"
12871,"-14hard/-30122soft"
13146,"-14hard/-30093soft"
13414,"-14hard/-29997soft"
13677,"-14hard/-29805soft"
13977,"-14hard/-29727soft"
14267,"-14hard/-29518soft"
14542,"-14hard/-29459soft"
14828,"-14hard/-29433soft"
15110,"-14hard/-29388soft"
15415,"-14hard/-29355soft"
15708,"-13hard/-29370soft"
16024,"-13hard/-29343soft"
16337,"-12hard/-29517soft"
16660,"-12hard/-29397soft"
16973,"-12hard/-29150soft"
17297,"-12hard/-29112soft"
17574,"-12hard/-29094soft"
17870,"-12hard/-29085soft"
18173,"-12hard/-29064soft"
18451,"-12hard/-29050soft"
18723,"-12hard/-28918soft"
18991,"-12hard/-28908soft"
19313,"-12hard/-28864soft"
19583,"-12hard/-28858soft"
19864,"-12hard/-28676soft"
20149,"-12hard/-28658soft"
20415,"-12hard/-28631soft"
20715,"-12hard/-28599soft"
20983,"-12hard/-28582soft"
21250,"-11hard/-28564soft"
21534,"-11hard/-28552soft"
21826,"-11hard/-28537soft"
22099,"-11hard/-28523soft"
22374,"-11hard/-28512soft"
22664,"-11hard/-28490soft"
22933,"-11hard/-28473soft"
23230,"-11hard/-28469soft"
23492,"-11hard/-28465soft"
23773,"-11hard/-28373soft"
24052,"-11hard/-28364soft"
24353,"-11hard/-28362soft"
