"timeMillisSpent","score"
1934,"0hard/-1044380soft"
1939,"0hard/-1043990soft"
1948,"0hard/-1043190soft"
1954,"0hard/-1042840soft"
1959,"0hard/-1042810soft"
1961,"0hard/-1042460soft"
1981,"0hard/-1042110soft"
1991,"0hard/-1042030soft"
1996,"0hard/-1042010soft"
1998,"0hard/-1041530soft"
2008,"0hard/-1041460soft"
2018,"0hard/-1040590soft"
2024,"0hard/-1040240soft"
2030,"0hard/-1039860soft"
2037,"0hard/-1039510soft"
2046,"0hard/-1039090soft"
2053,"0hard/-1038610soft"
2056,"0hard/-1038260soft"
2061,"0hard/-1037810soft"
2070,"0hard/-1037390soft"
2096,"0hard/-1036690soft"
2108,"0hard/-1036340soft"
2115,"0hard/-1035890soft"
2130,"0hard/-1035460soft"
2146,"0hard/-1035360soft"
2149,"0hard/-1035010soft"
2152,"0hard/-1034970soft"
2174,"0hard/-1034620soft"
2180,"0hard/-1034200soft"
2182,"0hard/-1032400soft"
2204,"0hard/-1032380soft"
2219,"0hard/-1031990soft"
2231,"0hard/-1031100soft"
2243,"0hard/-1030750soft"
2278,"0hard/-1030400soft"
2281,"0hard/-1030050soft"
2286,"0hard/-1029600soft"
2291,"0hard/-1029020soft"
2298,"0hard/-1028670soft"
2305,"0hard/-1028570soft"
2308,"0hard/-1028090soft"
2311,"0hard/-1027490soft"
2321,"0hard/-1026970soft"
2326,"0hard/-1026940soft"
2351,"0hard/-1026450soft"
2355,"0hard/-1026030soft"
2373,"0hard/-1025510soft"
2382,"0hard/-1024830soft"
2390,"0hard/-1024440soft"
2395,"0hard/-1024090soft"
2406,"0hard/-1023700soft"
2410,"0hard/-1023040soft"
2413,"0hard/-1022360soft"
2451,"0hard/-1022010soft"
2458,"0hard/-1021980soft"
2488,"0hard/-1021360soft"
2491,"0hard/-1020780soft"
2494,"0hard/-1020430soft"
2544,"0hard/-1020080soft"
2556,"0hard/-1020040soft"
2560,"0hard/-1019460soft"
2562,"0hard/-1019070soft"
2574,"0hard/-1019000soft"
2596,"0hard/-1018580soft"
2602,"0hard/-1018230soft"
2617,"0hard/-1018190soft"
2627,"0hard/-1018150soft"
2634,"0hard/-1017760soft"
2644,"0hard/-1017410soft"
2652,"0hard/-1016930soft"
2661,"0hard/-1016580soft"
2666,"0hard/-1016520soft"
2679,"0hard/-1016170soft"
2681,"0hard/-1016130soft"
2691,"0hard/-1015740soft"
2704,"0hard/-1015390soft"
2705,"0hard/-1015350soft"
2719,"0hard/-1013950soft"
2733,"0hard/-1013270soft"
2753,"0hard/-1012680soft"
2788,"0hard/-1012610soft"
2805,"0hard/-1012260soft"
2819,"0hard/-1012160soft"
2830,"0hard/-1012120soft"
2833,"0hard/-1012100soft"
2840,"0hard/-1012070soft"
2843,"0hard/-1012050soft"
2875,"0hard/-1011430soft"
2886,"0hard/-1011310soft"
2902,"0hard/-1010830soft"
2928,"0hard/-1010210soft"
2930,"0hard/-1009860soft"
2939,"0hard/-1009780soft"
2970,"0hard/-1009350soft"
2973,"0hard/-1008890soft"
2986,"0hard/-1008850soft"
2991,"0hard/-1008190soft"
3023,"0hard/-1007800soft"
3026,"0hard/-1007410soft"
3059,"0hard/-1007390soft"
3079,"0hard/-1007370soft"
3103,"0hard/-1007020soft"
3115,"0hard/-1006640soft"
3139,"0hard/-1006610soft"
3152,"0hard/-1006220soft"
3170,"0hard/-1005800soft"
3255,"0hard/-1005410soft"
3282,"0hard/-1005060soft"
3292,"0hard/-1004710soft"
3298,"0hard/-1004330soft"
3304,"0hard/-1003460soft"
3345,"0hard/-1003110soft"
3388,"0hard/-1002630soft"
3393,"0hard/-1002280soft"
3406,"0hard/-1001900soft"
3416,"0hard/-1001840soft"
3458,"0hard/-1001490soft"
3466,"0hard/-1001450soft"
3509,"0hard/-1000990soft"
3519,"0hard/-1000640soft"
3543,"0hard/-1000500soft"
3548,"0hard/-1000010soft"
3556,"0hard/-999990soft"
3596,"0hard/-999950soft"
3624,"0hard/-999930soft"
3646,"0hard/-999140soft"
3674,"0hard/-999100soft"
3698,"0hard/-998480soft"
3736,"0hard/-998030soft"
3753,"0hard/-998010soft"
3862,"0hard/-997210soft"
4014,"0hard/-996860soft"
4074,"0hard/-996510soft"
4082,"0hard/-996490soft"
4129,"0hard/-996140soft"
4139,"0hard/-995580soft"
4179,"0hard/-995560soft"
4241,"0hard/-995520soft"
4256,"0hard/-994840soft"
4286,"0hard/-994160soft"
4291,"0hard/-993810soft"
4321,"0hard/-993150soft"
4394,"0hard/-992800soft"
4441,"0hard/-992310soft"
4445,"0hard/-991750soft"
4453,"0hard/-991230soft"
4490,"0hard/-990880soft"
4503,"0hard/-990260soft"
4506,"0hard/-990220soft"
4526,"0hard/-989870soft"
4582,"0hard/-989310soft"
4584,"0hard/-989210soft"
4671,"0hard/-989180soft"
4702,"0hard/-988830soft"
4768,"0hard/-988800soft"
4771,"0hard/-988720soft"
4864,"0hard/-988680soft"
4906,"0hard/-988330soft"
4926,"0hard/-988290soft"
4939,"0hard/-988190soft"
4946,"0hard/-988170soft"
4961,"0hard/-987550soft"
5004,"0hard/-987100soft"
5006,"0hard/-986980soft"
5034,"0hard/-986880soft"
5046,"0hard/-986430soft"
5049,"0hard/-986400soft"
5124,"0hard/-986050soft"
5146,"0hard/-986020soft"
5151,"0hard/-985950soft"
5192,"0hard/-985830soft"
5435,"0hard/-985800soft"
5450,"0hard/-985350soft"
5726,"0hard/-984930soft"
5918,"0hard/-984480soft"
5923,"0hard/-984030soft"
5929,"0hard/-983680soft"
5947,"0hard/-983000soft"
6026,"0hard/-982550soft"
6054,"0hard/-982380soft"
6176,"0hard/-982030soft"
6186,"0hard/-981680soft"
6213,"0hard/-981330soft"
6231,"0hard/-980880soft"
6352,"0hard/-980850soft"
6378,"0hard/-979980soft"
6419,"0hard/-979940soft"
6424,"0hard/-979900soft"
6434,"0hard/-978500soft"
6509,"0hard/-978150soft"
6596,"0hard/-978110soft"
6611,"0hard/-977450soft"
6665,"0hard/-977410soft"
6696,"0hard/-976960soft"
6752,"0hard/-976510soft"
6806,"0hard/-975750soft"
6815,"0hard/-975730soft"
6819,"0hard/-975110soft"
7151,"0hard/-975010soft"
7214,"0hard/-974660soft"
7245,"0hard/-974590soft"
7289,"0hard/-974240soft"
7361,"0hard/-973890soft"
7534,"0hard/-973850soft"
7675,"0hard/-972780soft"
8022,"0hard/-972400soft"
8045,"0hard/-971980soft"
8222,"0hard/-971710soft"
8526,"0hard/-970310soft"
8655,"0hard/-969860soft"
8661,"0hard/-969510soft"
8764,"0hard/-969470soft"
8893,"0hard/-968910soft"
8942,"0hard/-968520soft"
9199,"0hard/-967900soft"
9224,"0hard/-967550soft"
9422,"0hard/-966850soft"
9614,"0hard/-966730soft"
9738,"0hard/-966350soft"
9950,"0hard/-965770soft"
10015,"0hard/-965680soft"
10078,"0hard/-965600soft"
10233,"0hard/-965560soft"
10361,"0hard/-964980soft"
10406,"0hard/-964420soft"
10409,"0hard/-964070soft"
11069,"0hard/-963990soft"
11262,"0hard/-963310soft"
11482,"0hard/-962890soft"
11661,"0hard/-962390soft"
11699,"0hard/-962180soft"
11947,"0hard/-961830soft"
12156,"0hard/-961480soft"
12297,"0hard/-960720soft"
12366,"0hard/-960680soft"
12380,"0hard/-960230soft"
12471,"0hard/-959780soft"
12655,"0hard/-959740soft"
12670,"0hard/-959260soft"
12880,"0hard/-958910soft"
12906,"0hard/-958560soft"
13046,"0hard/-958500soft"
13082,"0hard/-958460soft"
13222,"0hard/-958110soft"
13292,"0hard/-957520soft"
14376,"0hard/-957490soft"
14793,"0hard/-957410soft"
14808,"0hard/-957030soft"
14976,"0hard/-956680soft"
15183,"0hard/-956610soft"
15221,"0hard/-955930soft"
15252,"0hard/-955580soft"
15739,"0hard/-955500soft"
16426,"0hard/-955420soft"
16528,"0hard/-955230soft"
16754,"0hard/-955190soft"
16760,"0hard/-954510soft"
16809,"0hard/-954310soft"
16812,"0hard/-954140soft"
16911,"0hard/-953720soft"
16970,"0hard/-953680soft"
17023,"0hard/-953570soft"
17142,"0hard/-953510soft"
17330,"0hard/-953470soft"
18048,"0hard/-952970soft"
18501,"0hard/-952550soft"
18626,"0hard/-952480soft"
18641,"0hard/-952130soft"
18861,"0hard/-951780soft"
19343,"0hard/-951670soft"
19363,"0hard/-951570soft"
19422,"0hard/-951220soft"
19955,"0hard/-950910soft"
19972,"0hard/-950440soft"
20493,"0hard/-949570soft"
20507,"0hard/-949320soft"
20526,"0hard/-948770soft"
20530,"0hard/-948420soft"
20704,"0hard/-948000soft"
21104,"0hard/-947580soft"
21296,"0hard/-947400soft"
21847,"0hard/-946980soft"
21854,"0hard/-946780soft"
22207,"0hard/-946430soft"
22366,"0hard/-945660soft"
23486,"0hard/-945180soft"
23758,"0hard/-944790soft"
23799,"0hard/-944750soft"
24305,"0hard/-944170soft"
24592,"0hard/-944130soft"
24633,"0hard/-943780soft"
24892,"0hard/-943740soft"
24916,"0hard/-943670soft"
25210,"0hard/-943320soft"
25909,"0hard/-943280soft"
26009,"0hard/-942930soft"
26056,"0hard/-942910soft"
26512,"0hard/-942850soft"
26524,"0hard/-942750soft"
26531,"0hard/-942580soft"
27166,"0hard/-942230soft"
27554,"0hard/-941460soft"
27934,"0hard/-941420soft"
27960,"0hard/-941340soft"
28914,"0hard/-941240soft"
29121,"0hard/-941050soft"
29720,"0hard/-940740soft"
29746,"0hard/-940720soft"
30347,"0hard/-940370soft"
30443,"0hard/-940250soft"
30738,"0hard/-939900soft"
31388,"0hard/-939880soft"
31478,"0hard/-939530soft"
31614,"0hard/-939470soft"
31703,"0hard/-938910soft"
31889,"0hard/-938870soft"
33199,"0hard/-938830soft"
33816,"0hard/-938480soft"
35322,"0hard/-937840soft"
35584,"0hard/-937350soft"
36194,"0hard/-937310soft"
36202,"0hard/-937240soft"
36855,"0hard/-936790soft"
36952,"0hard/-936620soft"
37009,"0hard/-936500soft"
39799,"0hard/-936420soft"
40790,"0hard/-936340soft"
40836,"0hard/-936210soft"
40903,"0hard/-936200soft"
40977,"0hard/-936120soft"
41039,"0hard/-936080soft"
41268,"0hard/-935960soft"
41499,"0hard/-935510soft"
42493,"0hard/-935390soft"
42543,"0hard/-934810soft"
42922,"0hard/-934770soft"
43272,"0hard/-934310soft"
44141,"0hard/-934270soft"
46248,"0hard/-933470soft"
46518,"0hard/-933430soft"
46580,"0hard/-933220soft"
46645,"0hard/-932870soft"
49663,"0hard/-932290soft"
50935,"0hard/-932190soft"
50962,"0hard/-932120soft"
50983,"0hard/-931770soft"
51300,"0hard/-931630soft"
51417,"0hard/-931550soft"
51933,"0hard/-931370soft"
52291,"0hard/-931340soft"
52891,"0hard/-931310soft"
53008,"0hard/-931170soft"
53379,"0hard/-931090soft"
53531,"0hard/-930960soft"
54575,"0hard/-930190soft"
54699,"0hard/-929640soft"
54760,"0hard/-929290soft"
54827,"0hard/-929260soft"
55282,"0hard/-929160soft"
56323,"0hard/-929130soft"
58130,"0hard/-929090soft"
58840,"0hard/-928640soft"
64877,"0hard/-928470soft"
64900,"0hard/-928450soft"
65276,"0hard/-928370soft"
65697,"0hard/-928330soft"
66703,"0hard/-928190soft"
69327,"0hard/-928120soft"
69894,"0hard/-928090soft"
70396,"0hard/-927640soft"
75999,"0hard/-927550soft"
78174,"0hard/-927280soft"
79669,"0hard/-927150soft"
79963,"0hard/-926800soft"
81256,"0hard/-926380soft"
83361,"0hard/-926310soft"
87979,"0hard/-926210soft"
89919,"0hard/-926140soft"
92424,"0hard/-926100soft"
101203,"0hard/-925650soft"
101862,"0hard/-925260soft"
102341,"0hard/-924810soft"
103021,"0hard/-924770soft"
103446,"0hard/-924750soft"
103499,"0hard/-924710soft"
103555,"0hard/-924640soft"
106613,"0hard/-924570soft"
106758,"0hard/-924500soft"
107426,"0hard/-923940soft"
107758,"0hard/-923840soft"
107863,"0hard/-923720soft"
108461,"0hard/-923620soft"
109159,"0hard/-923520soft"
109679,"0hard/-923070soft"
109799,"0hard/-922930soft"
112451,"0hard/-922830soft"
112559,"0hard/-922740soft"
112747,"0hard/-922660soft"
113044,"0hard/-922620soft"
114127,"0hard/-922510soft"
116008,"0hard/-922430soft"
116076,"0hard/-922400soft"
126775,"0hard/-922050soft"
127192,"0hard/-921950soft"
130850,"0hard/-921600soft"
136676,"0hard/-921150soft"
138621,"0hard/-921070soft"
142351,"0hard/-921000soft"
146837,"0hard/-920980soft"
146945,"0hard/-920920soft"
147610,"0hard/-920880soft"
150332,"0hard/-920740soft"
162561,"0hard/-920530soft"
163546,"0hard/-920110soft"
165442,"0hard/-920070soft"
165454,"0hard/-919900soft"
167555,"0hard/-919810soft"
178306,"0hard/-919780soft"
178482,"0hard/-919740soft"
179516,"0hard/-919710soft"
182460,"0hard/-919670soft"
187053,"0hard/-919640soft"
194122,"0hard/-919570soft"
194314,"0hard/-919540soft"
204326,"0hard/-919370soft"
205230,"0hard/-919330soft"
207166,"0hard/-919290soft"
207795,"0hard/-919250soft"
208336,"0hard/-919130soft"
208504,"0hard/-918990soft"
212118,"0hard/-918960soft"
219349,"0hard/-918790soft"
219973,"0hard/-918750soft"
220650,"0hard/-918720soft"
231645,"0hard/-918710soft"
234464,"0hard/-918610soft"
236930,"0hard/-918400soft"
236951,"0hard/-918360soft"
243918,"0hard/-918010soft"
249034,"0hard/-917980soft"
255978,"0hard/-917630soft"
257028,"0hard/-917590soft"
257332,"0hard/-917550soft"
259388,"0hard/-917540soft"
259539,"0hard/-917370soft"
259593,"0hard/-916980soft"
260625,"0hard/-916950soft"
260673,"0hard/-916910soft"
260751,"0hard/-916880soft"
261659,"0hard/-916850soft"
263543,"0hard/-916820soft"
264720,"0hard/-916650soft"
266664,"0hard/-916410soft"
266870,"0hard/-916340soft"
267310,"0hard/-916300soft"
274655,"0hard/-916170soft"
275134,"0hard/-915820soft"
288140,"0hard/-915370soft"
