"timeMillisSpent","score"
126507,"0hard/-9016soft"
128368,"0hard/-9015soft"
129523,"0hard/-9013soft"
130444,"0hard/-9012soft"
131894,"0hard/-9011soft"
132617,"0hard/-9010soft"
133508,"0hard/-9007soft"
134425,"0hard/-9006soft"
134716,"0hard/-9005soft"
134864,"0hard/-9004soft"
136339,"0hard/-9002soft"
137677,"0hard/-9001soft"
138718,"0hard/-9000soft"
140757,"0hard/-8999soft"
141339,"0hard/-8995soft"
141622,"0hard/-8977soft"
145738,"0hard/-8976soft"
148258,"0hard/-8971soft"
152131,"0hard/-8970soft"
152741,"0hard/-8969soft"
158324,"0hard/-8967soft"
158942,"0hard/-8966soft"
160290,"0hard/-8965soft"
161615,"0hard/-8963soft"
163226,"0hard/-8958soft"
163811,"0hard/-8954soft"
164868,"0hard/-8952soft"
166695,"0hard/-8950soft"
166844,"0hard/-8949soft"
167878,"0hard/-8948soft"
171025,"0hard/-8947soft"
173720,"0hard/-8945soft"
174163,"0hard/-8944soft"
175789,"0hard/-8943soft"
176703,"0hard/-8942soft"
178328,"0hard/-8941soft"
178491,"0hard/-8938soft"
178632,"0hard/-8937soft"
179358,"0hard/-8935soft"
179956,"0hard/-8934soft"
180109,"0hard/-8932soft"
180254,"0hard/-8928soft"
180844,"0hard/-8923soft"
181734,"0hard/-8922soft"
181882,"0hard/-8921soft"
183664,"0hard/-8920soft"
186538,"0hard/-8917soft"
186834,"0hard/-8916soft"
190319,"0hard/-8912soft"
197394,"0hard/-8908soft"
197833,"0hard/-8906soft"
198871,"0hard/-8905soft"
199638,"0hard/-8904soft"
200397,"0hard/-8900soft"
200842,"0hard/-8898soft"
202184,"0hard/-8897soft"
203931,"0hard/-8896soft"
204389,"0hard/-8895soft"
205278,"0hard/-8893soft"
207969,"0hard/-8892soft"
209768,"0hard/-8891soft"
209916,"0hard/-8890soft"
210507,"0hard/-8885soft"
212149,"0hard/-8880soft"
212463,"0hard/-8875soft"
216456,"0hard/-8874soft"
217176,"0hard/-8873soft"
217325,"0hard/-8872soft"
220472,"0hard/-8867soft"
222877,"0hard/-8854soft"
224197,"0hard/-8849soft"
225373,"0hard/-8846soft"
227533,"0hard/-8841soft"
229154,"0hard/-8836soft"
230293,"0hard/-8835soft"
238065,"0hard/-8830soft"
240962,"0hard/-8829soft"
242273,"0hard/-8828soft"
247090,"0hard/-8827soft"
248671,"0hard/-8826soft"
250132,"0hard/-8822soft"
252328,"0hard/-8821soft"
257239,"0hard/-8820soft"
262910,"0hard/-8819soft"
267500,"0hard/-8816soft"
270289,"0hard/-8814soft"
271330,"0hard/-8808soft"
271628,"0hard/-8806soft"
274457,"0hard/-8805soft"
282970,"0hard/-8804soft"
286658,"0hard/-8803soft"
299649,"0hard/-8799soft"
