"timeMillisSpent","score"
5083,"0hard/-8273soft"
5490,"0hard/-8267soft"
6033,"0hard/-8258soft"
6537,"0hard/-8243soft"
6784,"0hard/-8240soft"
7054,"0hard/-8221soft"
7291,"0hard/-8213soft"
7535,"0hard/-8211soft"
7897,"0hard/-8171soft"
8389,"0hard/-8152soft"
8662,"0hard/-8150soft"
9142,"0hard/-8149soft"
9374,"0hard/-8144soft"
10131,"0hard/-8135soft"
10587,"0hard/-8095soft"
10928,"0hard/-8092soft"
11195,"0hard/-8057soft"
11421,"0hard/-8027soft"
11647,"0hard/-8019soft"
11914,"0hard/-8008soft"
12166,"0hard/-8007soft"
12442,"0hard/-7994soft"
12665,"0hard/-7985soft"
12969,"0hard/-7982soft"
13201,"0hard/-7974soft"
13693,"0hard/-7959soft"
13932,"0hard/-7954soft"
14184,"0hard/-7937soft"
14399,"0hard/-7930soft"
14884,"0hard/-7922soft"
15108,"0hard/-7921soft"
15363,"0hard/-7919soft"
15586,"0hard/-7911soft"
16064,"0hard/-7861soft"
16286,"0hard/-7859soft"
16547,"0hard/-7853soft"
16743,"0hard/-7834soft"
16973,"0hard/-7799soft"
17243,"0hard/-7789soft"
17493,"0hard/-7772soft"
17725,"0hard/-7764soft"
17990,"0hard/-7751soft"
18223,"0hard/-7750soft"
18706,"0hard/-7745soft"
18933,"0hard/-7735soft"
19444,"0hard/-7718soft"
19679,"0hard/-7705soft"
19945,"0hard/-7703soft"
20181,"0hard/-7677soft"
20460,"0hard/-7672soft"
20683,"0hard/-7670soft"
20914,"0hard/-7629soft"
21184,"0hard/-7627soft"
21448,"0hard/-7577soft"
21695,"0hard/-7576soft"
21960,"0hard/-7570soft"
22196,"0hard/-7561soft"
22499,"0hard/-7548soft"
22775,"0hard/-7545soft"
23016,"0hard/-7539soft"
23264,"0hard/-7529soft"
23844,"0hard/-7523soft"
24084,"0hard/-7497soft"
24313,"0hard/-7475soft"
24555,"0hard/-7460soft"
24786,"0hard/-7419soft"
25051,"0hard/-7411soft"
25299,"0hard/-7404soft"
25552,"0hard/-7358soft"
25783,"0hard/-7312soft"
26012,"0hard/-7307soft"
26268,"0hard/-7305soft"
26494,"0hard/-7304soft"
27233,"0hard/-7300soft"
27489,"0hard/-7259soft"
