"timeMillisSpent","score"
9044,"0hard/-453910soft"
9332,"0hard/-453490soft"
9514,"0hard/-453140soft"
9587,"0hard/-453100soft"
10058,"0hard/-452830soft"
10376,"0hard/-452480soft"
11009,"0hard/-452380soft"
11349,"0hard/-452350soft"
11531,"0hard/-452210soft"
11608,"0hard/-451860soft"
11651,"0hard/-451740soft"
12150,"0hard/-451660soft"
14581,"0hard/-451620soft"
14914,"0hard/-451540soft"
17044,"0hard/-451500soft"
18409,"0hard/-451190soft"
19017,"0hard/-450610soft"
20230,"0hard/-450340soft"
20577,"0hard/-449950soft"
21914,"0hard/-449870soft"
21999,"0hard/-449780soft"
22035,"0hard/-449740soft"
22075,"0hard/-449390soft"
22113,"0hard/-449350soft"
24035,"0hard/-449160soft"
24547,"0hard/-449120soft"
24761,"0hard/-449040soft"
27342,"0hard/-448910soft"
27695,"0hard/-448800soft"
29704,"0hard/-448630soft"
29925,"0hard/-448280soft"
32152,"0hard/-448120soft"
32317,"0hard/-448080soft"
33307,"0hard/-448020soft"
33321,"0hard/-447990soft"
33533,"0hard/-447840soft"
33870,"0hard/-447810soft"
34235,"0hard/-447770soft"
34617,"0hard/-447420soft"
35297,"0hard/-447390soft"
36766,"0hard/-447360soft"
38180,"0hard/-447320soft"
38841,"0hard/-447240soft"
38945,"0hard/-447140soft"
39198,"0hard/-447110soft"
39530,"0hard/-446760soft"
40156,"0hard/-446690soft"
40923,"0hard/-446600soft"
40987,"0hard/-446560soft"
41768,"0hard/-446110soft"
42796,"0hard/-445760soft"
46403,"0hard/-445660soft"
46948,"0hard/-445310soft"
61745,"0hard/-445210soft"
62570,"0hard/-445130soft"
63261,"0hard/-445090soft"
65904,"0hard/-445040soft"
66165,"0hard/-444890soft"
98592,"0hard/-444860soft"
148398,"0hard/-444740soft"
153910,"0hard/-444670soft"
155143,"0hard/-444640soft"
158731,"0hard/-444540soft"
158820,"0hard/-444500soft"
158897,"0hard/-444430soft"
159584,"0hard/-444350soft"
163057,"0hard/-444250soft"
165938,"0hard/-444210soft"
169516,"0hard/-444110soft"
175187,"0hard/-443760soft"
180157,"0hard/-443410soft"
183256,"0hard/-443390soft"
183297,"0hard/-443310soft"
183328,"0hard/-443280soft"
204430,"0hard/-443100soft"
