"timeMillisSpent","score"
4528,"0hard/-2146500soft"
4534,"0hard/-2145940soft"
4535,"0hard/-2145420soft"
4541,"0hard/-2144970soft"
4544,"0hard/-2144100soft"
4545,"0hard/-2143210soft"
4546,"0hard/-2142860soft"
4547,"0hard/-2141970soft"
4549,"0hard/-2141620soft"
4550,"0hard/-2141100soft"
4553,"0hard/-2140550soft"
4553,"0hard/-2139950soft"
4555,"0hard/-2139600soft"
4559,"0hard/-2139250soft"
4561,"0hard/-2138730soft"
4562,"0hard/-2138310soft"
4563,"0hard/-2137790soft"
4568,"0hard/-2137440soft"
4569,"0hard/-2137020soft"
4571,"0hard/-2136630soft"
4572,"0hard/-2135930soft"
4574,"0hard/-2135410soft"
4575,"0hard/-2135060soft"
4576,"0hard/-2134710soft"
4578,"0hard/-2134360soft"
4579,"0hard/-2134010soft"
4580,"0hard/-2133430soft"
4580,"0hard/-2133040soft"
4581,"0hard/-2132460soft"
4585,"0hard/-2132110soft"
4588,"0hard/-2131550soft"
4589,"0hard/-2131200soft"
4591,"0hard/-2130810soft"
4592,"0hard/-2130230soft"
4593,"0hard/-2129880soft"
4595,"0hard/-2129530soft"
4596,"0hard/-2129010soft"
4598,"0hard/-2128590soft"
4600,"0hard/-2128170soft"
4601,"0hard/-2127650soft"
4603,"0hard/-2127170soft"
4609,"0hard/-2126750soft"
4610,"0hard/-2126330soft"
4614,"0hard/-2125650soft"
4615,"0hard/-2125260soft"
4616,"0hard/-2124810soft"
4617,"0hard/-2124460soft"
4618,"0hard/-2124110soft"
4619,"0hard/-2123390soft"
4620,"0hard/-2123040soft"
4622,"0hard/-2122520soft"
4624,"0hard/-2121650soft"
4625,"0hard/-2121300soft"
4626,"0hard/-2120950soft"
4627,"0hard/-2120530soft"
4628,"0hard/-2120180soft"
4630,"0hard/-2119520soft"
4630,"0hard/-2119070soft"
4632,"0hard/-2118720soft"
4634,"0hard/-2118370soft"
4635,"0hard/-2117920soft"
4637,"0hard/-2117500soft"
4638,"0hard/-2116900soft"
4640,"0hard/-2116440soft"
4642,"0hard/-2116090soft"
4643,"0hard/-2115740soft"
4644,"0hard/-2115390soft"
4645,"0hard/-2115010soft"
4647,"0hard/-2114450soft"
4648,"0hard/-2114000soft"
4650,"0hard/-2113650soft"
4651,"0hard/-2113090soft"
4655,"0hard/-2112740soft"
4657,"0hard/-2112390soft"
4658,"0hard/-2112040soft"
4659,"0hard/-2111690soft"
4660,"0hard/-2111030soft"
4662,"0hard/-2110550soft"
4662,"0hard/-2110200soft"
4663,"0hard/-2109850soft"
4664,"0hard/-2109430soft"
4665,"0hard/-2108950soft"
4668,"0hard/-2108490soft"
4671,"0hard/-2108000soft"
4677,"0hard/-2107650soft"
4678,"0hard/-2107260soft"
4679,"0hard/-2106910soft"
4681,"0hard/-2106560soft"
4683,"0hard/-2106210soft"
4684,"0hard/-2105860soft"
4685,"0hard/-2104990soft"
4688,"0hard/-2104540soft"
4689,"0hard/-2104210soft"
4690,"0hard/-2104170soft"
4692,"0hard/-2103820soft"
4693,"0hard/-2103430soft"
4694,"0hard/-2103230soft"
4696,"0hard/-2102780soft"
4699,"0hard/-2102300soft"
4700,"0hard/-2101410soft"
4702,"0hard/-2100990soft"
4705,"0hard/-2100470soft"
4707,"0hard/-2100120soft"
4709,"0hard/-2099730soft"
4710,"0hard/-2099210soft"
4711,"0hard/-2098860soft"
4717,"0hard/-2098380soft"
4720,"0hard/-2098030soft"
4720,"0hard/-2097640soft"
4721,"0hard/-2097160soft"
4727,"0hard/-2096770soft"
4728,"0hard/-2096210soft"
4729,"0hard/-2096150soft"
4731,"0hard/-2095700soft"
4732,"0hard/-2095560soft"
4733,"0hard/-2095140soft"
4734,"0hard/-2094790soft"
4736,"0hard/-2094440soft"
4737,"0hard/-2093880soft"
4739,"0hard/-2093420soft"
4740,"0hard/-2092840soft"
4744,"0hard/-2092490soft"
4747,"0hard/-2092140soft"
4749,"0hard/-2091790soft"
4750,"0hard/-2091270soft"
4751,"0hard/-2090920soft"
4752,"0hard/-2090540soft"
4754,"0hard/-2090190soft"
4755,"0hard/-2089300soft"
4756,"0hard/-2089200soft"
4758,"0hard/-2088850soft"
4760,"0hard/-2088500soft"
4762,"0hard/-2088110soft"
4764,"0hard/-2087690soft"
4767,"0hard/-2087030soft"
4772,"0hard/-2086970soft"
4774,"0hard/-2086580soft"
4776,"0hard/-2086230soft"
4777,"0hard/-2085780soft"
4778,"0hard/-2085220soft"
4780,"0hard/-2084560soft"
4781,"0hard/-2083920soft"
4785,"0hard/-2083440soft"
4788,"0hard/-2083090soft"
4794,"0hard/-2082550soft"
4795,"0hard/-2082200soft"
4796,"0hard/-2082190soft"
4799,"0hard/-2081840soft"
4800,"0hard/-2080840soft"
4801,"0hard/-2080450soft"
4805,"0hard/-2079970soft"
4808,"0hard/-2079620soft"
4809,"0hard/-2079270soft"
4810,"0hard/-2078850soft"
4811,"0hard/-2078500soft"
4816,"0hard/-2078110soft"
4818,"0hard/-2077760soft"
4822,"0hard/-2076870soft"
4823,"0hard/-2076120soft"
4825,"0hard/-2075670soft"
4827,"0hard/-2075280soft"
4828,"0hard/-2074800soft"
4829,"0hard/-2074340soft"
4830,"0hard/-2073990soft"
4831,"0hard/-2073370soft"
4833,"0hard/-2072980soft"
4834,"0hard/-2072590soft"
4835,"0hard/-2072240soft"
4840,"0hard/-2071890soft"
4843,"0hard/-2071440soft"
4844,"0hard/-2071220soft"
4852,"0hard/-2071210soft"
4855,"0hard/-2070860soft"
4857,"0hard/-2070300soft"
4864,"0hard/-2069950soft"
4865,"0hard/-2069600soft"
4867,"0hard/-2069250soft"
4870,"0hard/-2068900soft"
4872,"0hard/-2068550soft"
4874,"0hard/-2068070soft"
4875,"0hard/-2067670soft"
4875,"0hard/-2067290soft"
4878,"0hard/-2066910soft"
4878,"0hard/-2066560soft"
4879,"0hard/-2066460soft"
4883,"0hard/-2066110soft"
4886,"0hard/-2065760soft"
4888,"0hard/-2065200soft"
4890,"0hard/-2064850soft"
4891,"0hard/-2064500soft"
4892,"0hard/-2064050soft"
4894,"0hard/-2063670soft"
4894,"0hard/-2063290soft"
4897,"0hard/-2062830soft"
4900,"0hard/-2062480soft"
4902,"0hard/-2062130soft"
4904,"0hard/-2061740soft"
4905,"0hard/-2061670soft"
4907,"0hard/-2061320soft"
4912,"0hard/-2060970soft"
4915,"0hard/-2060580soft"
4916,"0hard/-2060200soft"
4919,"0hard/-2059710soft"
4934,"0hard/-2059360soft"
4934,"0hard/-2058800soft"
4938,"0hard/-2058320soft"
4940,"0hard/-2057640soft"
4941,"0hard/-2057220soft"
4942,"0hard/-2056870soft"
4944,"0hard/-2056480soft"
4946,"0hard/-2055510soft"
4949,"0hard/-2055120soft"
4951,"0hard/-2054730soft"
4952,"0hard/-2054280soft"
4955,"0hard/-2054110soft"
4960,"0hard/-2053590soft"
4961,"0hard/-2053240soft"
4962,"0hard/-2053200soft"
4965,"0hard/-2052850soft"
4968,"0hard/-2052460soft"
4968,"0hard/-2052110soft"
4974,"0hard/-2051240soft"
4974,"0hard/-2050890soft"
4976,"0hard/-2050540soft"
4977,"0hard/-2049980soft"
4978,"0hard/-2049630soft"
4983,"0hard/-2048890soft"
4985,"0hard/-2048540soft"
4986,"0hard/-2048370soft"
4987,"0hard/-2048020soft"
4989,"0hard/-2047630soft"
4992,"0hard/-2047240soft"
