"timeMillisSpent","score"
1793,"0hard/-995380soft"
1801,"0hard/-995170soft"
1804,"0hard/-995140soft"
1810,"0hard/-994790soft"
1823,"0hard/-994400soft"
1828,"0hard/-994050soft"
1834,"0hard/-994020soft"
1836,"0hard/-993670soft"
1841,"0hard/-993110soft"
1843,"0hard/-993070soft"
1845,"0hard/-993030soft"
1846,"0hard/-992990soft"
1851,"0hard/-992540soft"
1866,"0hard/-991860soft"
1869,"0hard/-991510soft"
1893,"0hard/-991160soft"
1898,"0hard/-991040soft"
1903,"0hard/-990690soft"
1911,"0hard/-990340soft"
1914,"0hard/-989560soft"
1916,"0hard/-989180soft"
1921,"0hard/-988750soft"
1928,"0hard/-988620soft"
1930,"0hard/-988270soft"
1938,"0hard/-987880soft"
1940,"0hard/-987840soft"
1943,"0hard/-987800soft"
1955,"0hard/-987410soft"
1968,"0hard/-987060soft"
1973,"0hard/-986610soft"
1976,"0hard/-985830soft"
1978,"0hard/-985700soft"
1983,"0hard/-985570soft"
1985,"0hard/-985530soft"
1990,"0hard/-985110soft"
2000,"0hard/-984980soft"
2002,"0hard/-984750soft"
2006,"0hard/-984610soft"
2027,"0hard/-984260soft"
2031,"0hard/-983910soft"
2038,"0hard/-983390soft"
2053,"0hard/-982900soft"
2055,"0hard/-982550soft"
2056,"0hard/-982200soft"
2061,"0hard/-981850soft"
2065,"0hard/-981370soft"
2068,"0hard/-981190soft"
2076,"0hard/-981120soft"
2083,"0hard/-980620soft"
2089,"0hard/-980270soft"
2095,"0hard/-979920soft"
2099,"0hard/-979570soft"
2102,"0hard/-979530soft"
2108,"0hard/-979010soft"
2124,"0hard/-978940soft"
2124,"0hard/-978560soft"
2133,"0hard/-978140soft"
2139,"0hard/-977790soft"
2162,"0hard/-977590soft"
2172,"0hard/-977200soft"
2199,"0hard/-977130soft"
2212,"0hard/-976780soft"
2218,"0hard/-976350soft"
2229,"0hard/-976000soft"
2271,"0hard/-975610soft"
2291,"0hard/-974930soft"
2328,"0hard/-974370soft"
2340,"0hard/-974020soft"
2351,"0hard/-973540soft"
2365,"0hard/-972980soft"
2370,"0hard/-972490soft"
2376,"0hard/-972430soft"
2384,"0hard/-971810soft"
2419,"0hard/-971330soft"
2419,"0hard/-970980soft"
2419,"0hard/-970890soft"
2421,"0hard/-970790soft"
2424,"0hard/-970710soft"
2450,"0hard/-970110soft"
2468,"0hard/-969760soft"
2468,"0hard/-969590soft"
2476,"0hard/-969420soft"
2478,"0hard/-969030soft"
2506,"0hard/-968680soft"
2510,"0hard/-968200soft"
2510,"0hard/-967990soft"
2514,"0hard/-967640soft"
2516,"0hard/-967630soft"
2519,"0hard/-967330soft"
2554,"0hard/-967270soft"
2620,"0hard/-967240soft"
2626,"0hard/-967200soft"
2672,"0hard/-967100soft"
2683,"0hard/-967030soft"
2703,"0hard/-966640soft"
2706,"0hard/-966290soft"
2752,"0hard/-965770soft"
2755,"0hard/-965730soft"
2778,"0hard/-965380soft"
2779,"0hard/-965120soft"
2783,"0hard/-964600soft"
2803,"0hard/-964360soft"
2810,"0hard/-963840soft"
2828,"0hard/-963780soft"
2832,"0hard/-963700soft"
2838,"0hard/-963670soft"
2841,"0hard/-963600soft"
2860,"0hard/-963540soft"
2878,"0hard/-963330soft"
2880,"0hard/-962940soft"
2896,"0hard/-962440soft"
2911,"0hard/-962300soft"
2924,"0hard/-961950soft"
2932,"0hard/-961250soft"
2960,"0hard/-961130soft"
2992,"0hard/-960610soft"
3007,"0hard/-960570soft"
3046,"0hard/-960220soft"
3048,"0hard/-959870soft"
3053,"0hard/-959650soft"
3079,"0hard/-959570soft"
3082,"0hard/-959340soft"
3176,"0hard/-958820soft"
3216,"0hard/-958790soft"
3220,"0hard/-958340soft"
3234,"0hard/-958310soft"
3252,"0hard/-957960soft"
3293,"0hard/-957400soft"
3293,"0hard/-957080soft"
3358,"0hard/-957010soft"
3374,"0hard/-956560soft"
3381,"0hard/-956210soft"
3412,"0hard/-956150soft"
3442,"0hard/-955570soft"
3458,"0hard/-955220soft"
3460,"0hard/-955010soft"
3462,"0hard/-954700soft"
3488,"0hard/-954660soft"
3564,"0hard/-954310soft"
3599,"0hard/-954100soft"
3603,"0hard/-953960soft"
3641,"0hard/-953090soft"
3651,"0hard/-952960soft"
3782,"0hard/-952360soft"
3794,"0hard/-951660soft"
3880,"0hard/-951650soft"
3909,"0hard/-951580soft"
3943,"0hard/-951300soft"
3949,"0hard/-951100soft"
4033,"0hard/-950580soft"
4053,"0hard/-950520soft"
4096,"0hard/-950130soft"
4129,"0hard/-949710soft"
4139,"0hard/-949440soft"
4140,"0hard/-949340soft"
4174,"0hard/-949210soft"
4183,"0hard/-949080soft"
4218,"0hard/-948970soft"
4274,"0hard/-948940soft"
4329,"0hard/-948770soft"
4348,"0hard/-948380soft"
4361,"0hard/-948250soft"
4370,"0hard/-948180soft"
4420,"0hard/-947830soft"
4425,"0hard/-947480soft"
4429,"0hard/-947130soft"
4491,"0hard/-946700soft"
4541,"0hard/-946350soft"
4656,"0hard/-946000soft"
4775,"0hard/-945960soft"
4785,"0hard/-945920soft"
5101,"0hard/-945790soft"
5141,"0hard/-945750soft"
5275,"0hard/-945700soft"
5417,"0hard/-945430soft"
5425,"0hard/-945390soft"
5468,"0hard/-945040soft"
5543,"0hard/-945010soft"
5561,"0hard/-944830soft"
5562,"0hard/-944410soft"
5728,"0hard/-944060soft"
5746,"0hard/-943710soft"
5898,"0hard/-943610soft"
5912,"0hard/-943400soft"
5929,"0hard/-943380soft"
5948,"0hard/-943030soft"
5980,"0hard/-942680soft"
5990,"0hard/-942500soft"
6013,"0hard/-942150soft"
6136,"0hard/-941740soft"
6198,"0hard/-941630soft"
6219,"0hard/-941280soft"
6279,"0hard/-940760soft"
6382,"0hard/-940410soft"
6424,"0hard/-940240soft"
6763,"0hard/-939930soft"
6885,"0hard/-939370soft"
6945,"0hard/-939190soft"
6969,"0hard/-938840soft"
7114,"0hard/-938490soft"
7164,"0hard/-938340soft"
7554,"0hard/-937910soft"
7662,"0hard/-937690soft"
7776,"0hard/-937070soft"
7816,"0hard/-937030soft"
8004,"0hard/-936990soft"
8099,"0hard/-936790soft"
8148,"0hard/-936690soft"
8316,"0hard/-935900soft"
8436,"0hard/-935760soft"
8455,"0hard/-935700soft"
8474,"0hard/-935570soft"
8499,"0hard/-935540soft"
8501,"0hard/-935060soft"
8721,"0hard/-934980soft"
8869,"0hard/-934910soft"
8891,"0hard/-934040soft"
8929,"0hard/-933690soft"
9164,"0hard/-933610soft"
9218,"0hard/-933460soft"
9314,"0hard/-933360soft"
9328,"0hard/-932840soft"
9386,"0hard/-932800soft"
9450,"0hard/-932730soft"
9469,"0hard/-932690soft"
9506,"0hard/-932660soft"
9600,"0hard/-932460soft"
9737,"0hard/-932420soft"
9758,"0hard/-932380soft"
