"timeMillisSpent","score"
36350,"-3hard/-45515soft"
36350,"-3hard/-45510soft"
36350,"-3hard/-45390soft"
36351,"-3hard/-45320soft"
36351,"-3hard/-44910soft"
36353,"-3hard/-44855soft"
36353,"-3hard/-44655soft"
36444,"-2hard/-48160soft"
36693,"-2hard/-45075soft"
37189,"-2hard/-45010soft"
37476,"-1hard/-50685soft"
37476,"-1hard/-50635soft"
37944,"-1hard/-47980soft"
37967,"-1hard/-46075soft"
39055,"-1hard/-43090soft"
39056,"-1hard/-43085soft"
39056,"-1hard/-43065soft"
39056,"-1hard/-42645soft"
39577,"-1hard/-41150soft"
44719,"-1hard/-41140soft"
44719,"-1hard/-41135soft"
44981,"-1hard/-41005soft"
45017,"-1hard/-40970soft"
45017,"-1hard/-40945soft"
45357,"-1hard/-40850soft"
45358,"-1hard/-40840soft"
45358,"-1hard/-40805soft"
45660,"-1hard/-40785soft"
45988,"-1hard/-40730soft"
46286,"-1hard/-40720soft"
46310,"-1hard/-40515soft"
46311,"-1hard/-40510soft"
46311,"-1hard/-40425soft"
46311,"-1hard/-40365soft"
47282,"-1hard/-40325soft"
47291,"-1hard/-40320soft"
47586,"-1hard/-40290soft"
47600,"-1hard/-40275soft"
47604,"-1hard/-40270soft"
47606,"-1hard/-40250soft"
47607,"-1hard/-40235soft"
47607,"-1hard/-40205soft"
47608,"-1hard/-40155soft"
47609,"-1hard/-40145soft"
47615,"-1hard/-40085soft"
47968,"-1hard/-39685soft"
48988,"-1hard/-38285soft"
50829,"-1hard/-38050soft"
52597,"-1hard/-37970soft"
52873,"-1hard/-37780soft"
53545,"-1hard/-37765soft"
53901,"-1hard/-37740soft"
54242,"-1hard/-37735soft"
54543,"-1hard/-37690soft"
54544,"-1hard/-37675soft"
55045,"-1hard/-37650soft"
55257,"-1hard/-37605soft"
55381,"-1hard/-37595soft"
55381,"-1hard/-37570soft"
55381,"-1hard/-37545soft"
55779,"-1hard/-37530soft"
55790,"-1hard/-37410soft"
57001,"-1hard/-37355soft"
57022,"-1hard/-37305soft"
57338,"-1hard/-37295soft"
57338,"-1hard/-37245soft"
58439,"-1hard/-37240soft"
58497,"-1hard/-37225soft"
58497,"-1hard/-37200soft"
58538,"-1hard/-37130soft"
58923,"-1hard/-37110soft"
58923,"-1hard/-37085soft"
58929,"-1hard/-37075soft"
59298,"-1hard/-37065soft"
59301,"-1hard/-37015soft"
59301,"-1hard/-36985soft"
59318,"-1hard/-36900soft"
59319,"-1hard/-36885soft"
59320,"-1hard/-36865soft"
59320,"-1hard/-36855soft"
60090,"-1hard/-36830soft"
60100,"-1hard/-36820soft"
60465,"-1hard/-36700soft"
60466,"-1hard/-36675soft"
