"timeMillisSpent","score"
212407,"0hard/-2183soft"
212732,"0hard/-2180soft"
213950,"0hard/-2158soft"
214767,"0hard/-2152soft"
215216,"0hard/-2151soft"
215217,"0hard/-2148soft"
215219,"0hard/-2143soft"
215226,"0hard/-2133soft"
217435,"0hard/-2124soft"
218661,"0hard/-2100soft"
221451,"0hard/-2099soft"
222333,"0hard/-2089soft"
222334,"0hard/-2088soft"
222335,"0hard/-2083soft"
222776,"0hard/-2070soft"
224467,"0hard/-2051soft"
224469,"0hard/-2046soft"
224473,"0hard/-2020soft"
228398,"0hard/-2007soft"
229311,"0hard/-2001soft"
229312,"0hard/-1996soft"
232934,"0hard/-1992soft"
233052,"0hard/-1982soft"
233055,"0hard/-1971soft"
235680,"0hard/-1969soft"
235767,"0hard/-1962soft"
236680,"0hard/-1961soft"
236947,"0hard/-1957soft"
236948,"0hard/-1947soft"
237386,"0hard/-1944soft"
237387,"0hard/-1928soft"
239993,"0hard/-1924soft"
240093,"0hard/-1922soft"
240463,"0hard/-1913soft"
240626,"0hard/-1897soft"
242726,"0hard/-1862soft"
246564,"0hard/-1861soft"
246594,"0hard/-1858soft"
246963,"0hard/-1857soft"
247018,"0hard/-1840soft"
248745,"0hard/-1836soft"
249597,"0hard/-1821soft"
250055,"0hard/-1808soft"
250060,"0hard/-1801soft"
250902,"0hard/-1799soft"
253717,"0hard/-1773soft"
254944,"0hard/-1770soft"
255370,"0hard/-1764soft"
257235,"0hard/-1761soft"
258495,"0hard/-1748soft"
259364,"0hard/-1737soft"
261715,"0hard/-1724soft"
261716,"0hard/-1707soft"
265955,"0hard/-1699soft"
267302,"0hard/-1695soft"
267783,"0hard/-1689soft"
267784,"0hard/-1679soft"
270590,"0hard/-1675soft"
270596,"0hard/-1641soft"
276617,"0hard/-1636soft"
276618,"0hard/-1634soft"
277727,"0hard/-1631soft"
278289,"0hard/-1626soft"
278852,"0hard/-1606soft"
279775,"0hard/-1604soft"
279957,"0hard/-1590soft"
281441,"0hard/-1584soft"
281442,"0hard/-1568soft"
286721,"0hard/-1564soft"
286721,"0hard/-1557soft"
288317,"0hard/-1548soft"
288937,"0hard/-1542soft"
289705,"0hard/-1538soft"
290838,"0hard/-1533soft"
291430,"0hard/-1514soft"
291885,"0hard/-1511soft"
295240,"0hard/-1507soft"
295336,"0hard/-1504soft"
295649,"0hard/-1481soft"
