"timeMillisSpent","score"
4629,"0hard/-2146500soft"
4637,"0hard/-2144900soft"
4656,"0hard/-2144480soft"
4669,"0hard/-2143510soft"
4705,"0hard/-2143160soft"
4714,"0hard/-2142370soft"
4723,"0hard/-2142270soft"
4730,"0hard/-2141920soft"
4733,"0hard/-2141380soft"
4737,"0hard/-2140990soft"
4740,"0hard/-2140470soft"
4762,"0hard/-2139890soft"
4770,"0hard/-2139250soft"
4772,"0hard/-2138900soft"
4780,"0hard/-2138510soft"
4790,"0hard/-2138120soft"
4796,"0hard/-2137770soft"
4801,"0hard/-2137190soft"
4809,"0hard/-2136810soft"
4814,"0hard/-2136460soft"
4816,"0hard/-2135590soft"
4818,"0hard/-2135530soft"
4829,"0hard/-2135180soft"
4844,"0hard/-2134660soft"
4863,"0hard/-2134270soft"
4865,"0hard/-2133880soft"
4893,"0hard/-2133400soft"
4894,"0hard/-2132530soft"
4907,"0hard/-2131870soft"
4910,"0hard/-2131170soft"
4913,"0hard/-2130780soft"
4918,"0hard/-2130650soft"
4936,"0hard/-2130130soft"
4944,"0hard/-2130000soft"
4962,"0hard/-2129620soft"
4965,"0hard/-2129170soft"
4968,"0hard/-2128650soft"
4979,"0hard/-2128270soft"
4984,"0hard/-2127920soft"
4995,"0hard/-2127470soft"
4998,"0hard/-2127120soft"
5005,"0hard/-2126770soft"
5015,"0hard/-2126420soft"
5020,"0hard/-2126070soft"
5037,"0hard/-2125720soft"
5042,"0hard/-2125240soft"
5048,"0hard/-2124760soft"
5051,"0hard/-2124410soft"
5054,"0hard/-2123610soft"
5057,"0hard/-2123260soft"
5064,"0hard/-2123130soft"
5070,"0hard/-2123100soft"
5073,"0hard/-2122710soft"
5075,"0hard/-2122360soft"
5084,"0hard/-2122010soft"
5089,"0hard/-2121910soft"
5095,"0hard/-2121490soft"
5104,"0hard/-2120970soft"
5112,"0hard/-2120870soft"
5117,"0hard/-2120420soft"
5122,"0hard/-2120040soft"
5125,"0hard/-2119690soft"
5130,"0hard/-2119340soft"
5139,"0hard/-2118890soft"
5146,"0hard/-2118400soft"
5154,"0hard/-2118050soft"
5157,"0hard/-2117700soft"
5168,"0hard/-2117180soft"
5175,"0hard/-2116760soft"
5189,"0hard/-2116410soft"
5194,"0hard/-2116280soft"
5198,"0hard/-2115890soft"
5207,"0hard/-2115850soft"
5209,"0hard/-2115060soft"
5212,"0hard/-2114670soft"
5215,"0hard/-2113800soft"
5221,"0hard/-2113280soft"
5225,"0hard/-2112930soft"
5228,"0hard/-2112830soft"
5239,"0hard/-2112730soft"
5260,"0hard/-2112240soft"
5265,"0hard/-2111690soft"
5270,"0hard/-2111270soft"
5273,"0hard/-2110750soft"
5280,"0hard/-2110400soft"
5283,"0hard/-2110050soft"
5285,"0hard/-2109630soft"
5290,"0hard/-2109280soft"
5303,"0hard/-2108890soft"
5308,"0hard/-2107800soft"
5324,"0hard/-2107760soft"
5328,"0hard/-2107330soft"
5349,"0hard/-2106810soft"
5353,"0hard/-2106460soft"
5372,"0hard/-2106420soft"
5375,"0hard/-2106000soft"
5384,"0hard/-2105210soft"
5423,"0hard/-2104860soft"
5425,"0hard/-2104510soft"
5433,"0hard/-2103990soft"
5451,"0hard/-2103470soft"
5454,"0hard/-2103050soft"
5457,"0hard/-2102700soft"
5460,"0hard/-2102220soft"
5463,"0hard/-2101330soft"
5478,"0hard/-2100980soft"
5484,"0hard/-2100460soft"
5493,"0hard/-2100010soft"
5501,"0hard/-2099660soft"
5503,"0hard/-2099310soft"
5510,"0hard/-2098960soft"
5515,"0hard/-2098860soft"
5519,"0hard/-2098790soft"
5526,"0hard/-2097700soft"
5529,"0hard/-2097410soft"
5535,"0hard/-2097060soft"
5546,"0hard/-2096540soft"
5553,"0hard/-2096190soft"
5560,"0hard/-2095840soft"
5565,"0hard/-2095450soft"
5574,"0hard/-2095310soft"
5580,"0hard/-2094960soft"
5619,"0hard/-2094820soft"
5622,"0hard/-2094360soft"
5631,"0hard/-2094010soft"
5642,"0hard/-2093660soft"
5647,"0hard/-2093310soft"
5649,"0hard/-2092860soft"
5651,"0hard/-2092310soft"
5668,"0hard/-2091790soft"
5673,"0hard/-2091750soft"
5678,"0hard/-2091130soft"
5682,"0hard/-2090530soft"
5687,"0hard/-2090460soft"
5697,"0hard/-2090430soft"
5701,"0hard/-2089910soft"
5704,"0hard/-2089390soft"
5708,"0hard/-2089330soft"
5711,"0hard/-2088980soft"
5719,"0hard/-2088590soft"
5722,"0hard/-2088560soft"
5725,"0hard/-2088430soft"
5739,"0hard/-2088010soft"
5754,"0hard/-2087770soft"
5760,"0hard/-2087420soft"
5764,"0hard/-2086840soft"
5772,"0hard/-2086800soft"
5781,"0hard/-2086410soft"
5784,"0hard/-2086380soft"
5789,"0hard/-2086030soft"
5791,"0hard/-2085840soft"
5795,"0hard/-2085490soft"
5798,"0hard/-2084970soft"
5801,"0hard/-2083470soft"
5812,"0hard/-2083450soft"
5830,"0hard/-2083030soft"
5840,"0hard/-2082680soft"
5852,"0hard/-2082510soft"
5856,"0hard/-2082120soft"
5862,"0hard/-2081770soft"
5895,"0hard/-2081350soft"
5901,"0hard/-2081000soft"
5917,"0hard/-2080940soft"
5923,"0hard/-2080590soft"
5930,"0hard/-2080240soft"
5935,"0hard/-2079890soft"
5945,"0hard/-2079540soft"
5953,"0hard/-2079020soft"
5958,"0hard/-2078460soft"
5960,"0hard/-2078110soft"
5962,"0hard/-2077630soft"
5975,"0hard/-2077110soft"
5992,"0hard/-2076760soft"
5995,"0hard/-2076340soft"
6007,"0hard/-2075990soft"
6012,"0hard/-2075500soft"
6019,"0hard/-2075080soft"
6022,"0hard/-2074730soft"
6035,"0hard/-2074460soft"
6055,"0hard/-2074110soft"
6060,"0hard/-2073720soft"
6066,"0hard/-2073200soft"
6087,"0hard/-2072780soft"
6090,"0hard/-2072360soft"
6094,"0hard/-2072010soft"
6097,"0hard/-2071350soft"
6106,"0hard/-2071000soft"
6122,"0hard/-2070520soft"
6125,"0hard/-2070130soft"
6149,"0hard/-2069740soft"
